z,bind
1.2,-0.0486416300000051
1.3,-0.09032913000002829
1.4,-0.110426130000021
1.5,-0.11708373000006056
1.6,-0.11548573000003082
1.7,-0.10897723000003545
1.8,-0.09973703000004186
1.9,-0.08918413000002012
2.0,-0.07824453000001974
