Z,SCF,CCSD,A_SCF,A_CCSD,B_SCF,B_CCSD
1.985,-141.6706879,-142.6522402,-125.9543347,-126.7144663,-15.68718916,-15.86568094
1.935,-141.6697197,-142.6551301
1.885,-141.6670441,-142.6571412
1.835,-141.6622796,-142.6579754
1.785,-141.6549859,-142.6572302
1.735,-141.6446608,-142.6543567
1.685,-141.6307409,-142.6485927
1.635,-141.6126008,-142.6389544
1.585,-141.5895481,-142.6242054
1.535,-141.5608250,-142.6028407
1.485,-141.5256663,-142.5729997
