                 3  0111111010                  0.2757   -0.5251    0.0000
                 5  1011110110                  0.0018    0.0419    0.0000
                 6  1101101110                  0.1551    0.3938    0.0000
                 7  0111101110                  0.0018   -0.0419    0.0000
                 9  1011111001                  0.0701    0.2648    0.0000
                10  1110110101                  0.0877    0.2961    0.0000
                11  1111001101                  0.1805   -0.4249    0.0000
                12  1011101101                  0.0058   -0.0764    0.0000
                13  1101110011                  0.1034   -0.3215    0.0000
                14  0111110011                  0.0187    0.1367    0.0000
                15  1101100111                  0.0353   -0.1880    0.0000
                18  0011011111                  0.0286   -0.1692    0.0000
                19  0100111111                  0.0345    0.1858    0.0000
