                                                  

      SCF,CCSD
   -7.86266153,   -8.00101597
   -7.70567474,   -7.81319012
   -7.90126420,   -8.07489557
   -7.58805529,   -7.68400534
   -7.24526298,   -7.37067852
   -7.03120401,   -7.06982005
   -6.91215659,   -6.99204066
   -5.92303322,   -5.98478775
   -4.59902403,   -4.64111867
   -5.39171187,   -5.43039090
                                                  
