0: output to I.dmc.o
581: Timestep is 1.19925551470588
1397: Timestep is 1.19925551470588
1124: Timestep is 1.19925551470588
308: Timestep is 1.19925551470588
1941: Timestep is 1.19925551470588
66: Timestep is 1.19925551470588
1398: Timestep is 1.19925551470588
1125: Timestep is 1.19925551470588
309: Timestep is 1.19925551470588
1942: Timestep is 1.19925551470588
67: Timestep is 1.19925551470588
1670: Timestep is 1.19925551470588
582: Timestep is 1.19925551470588
1126: Timestep is 1.19925551470588
310: Timestep is 1.19925551470588
68: Timestep is 1.19925551470588
1127: Timestep is 1.19925551470588
311: Timestep is 1.19925551470588
855: Timestep is 1.19925551470588
1671: Timestep is 1.19925551470588
583: Timestep is 1.19925551470588
1128: Timestep is 1.19925551470588
69: Timestep is 1.19925551470588
1672: Timestep is 1.19925551470588
584: Timestep is 1.19925551470588
1399: Timestep is 1.19925551470588
1129: Timestep is 1.19925551470588
312: Timestep is 1.19925551470588
1944: Timestep is 1.19925551470588
856: Timestep is 1.19925551470588
70: Timestep is 1.19925551470588
1674: Timestep is 1.19925551470588
585: Timestep is 1.19925551470588
1400: Timestep is 1.19925551470588
313: Timestep is 1.19925551470588
1945: Timestep is 1.19925551470588
71: Timestep is 1.19925551470588
1675: Timestep is 1.19925551470588
586: Timestep is 1.19925551470588
1401: Timestep is 1.19925551470588
314: Timestep is 1.19925551470588
1946: Timestep is 1.19925551470588
857: Timestep is 1.19925551470588
72: Timestep is 1.19925551470588
1676: Timestep is 1.19925551470588
587: Timestep is 1.19925551470588
1402: Timestep is 1.19925551470588
1130: Timestep is 1.19925551470588
1947: Timestep is 1.19925551470588
858: Timestep is 1.19925551470588
1403: Timestep is 1.19925551470588
1949: Timestep is 1.19925551470588
859: Timestep is 1.19925551470588
1404: Timestep is 1.19925551470588
1131: Timestep is 1.19925551470588
315: Timestep is 1.19925551470588
1950: Timestep is 1.19925551470588
860: Timestep is 1.19925551470588
73: Timestep is 1.19925551470588
1405: Timestep is 1.19925551470588
1132: Timestep is 1.19925551470588
316: Timestep is 1.19925551470588
1951: Timestep is 1.19925551470588
861: Timestep is 1.19925551470588
74: Timestep is 1.19925551470588
1133: Timestep is 1.19925551470588
317: Timestep is 1.19925551470588
1134: Timestep is 1.19925551470588
75: Timestep is 1.19925551470588
1677: Timestep is 1.19925551470588
588: Timestep is 1.19925551470588
1135: Timestep is 1.19925551470588
318: Timestep is 1.19925551470588
862: Timestep is 1.19925551470588
1136: Timestep is 1.19925551470588
1679: Timestep is 1.19925551470588
589: Timestep is 1.19925551470588
1406: Timestep is 1.19925551470588
319: Timestep is 1.19925551470588
1952: Timestep is 1.19925551470588
863: Timestep is 1.19925551470588
76: Timestep is 1.19925551470588
1680: Timestep is 1.19925551470588
590: Timestep is 1.19925551470588
1407: Timestep is 1.19925551470588
320: Timestep is 1.19925551470588
1953: Timestep is 1.19925551470588
864: Timestep is 1.19925551470588
77: Timestep is 1.19925551470588
1682: Timestep is 1.19925551470588
591: Timestep is 1.19925551470588
1408: Timestep is 1.19925551470588
321: Timestep is 1.19925551470588
1954: Timestep is 1.19925551470588
865: Timestep is 1.19925551470588
78: Timestep is 1.19925551470588
1683: Timestep is 1.19925551470588
592: Timestep is 1.19925551470588
1409: Timestep is 1.19925551470588
1955: Timestep is 1.19925551470588
866: Timestep is 1.19925551470588
1684: Timestep is 1.19925551470588
593: Timestep is 1.19925551470588
1410: Timestep is 1.19925551470588
1137: Timestep is 1.19925551470588
1956: Timestep is 1.19925551470588
867: Timestep is 1.19925551470588
1685: Timestep is 1.19925551470588
594: Timestep is 1.19925551470588
1411: Timestep is 1.19925551470588
1957: Timestep is 1.19925551470588
868: Timestep is 1.19925551470588
1138: Timestep is 1.19925551470588
322: Timestep is 1.19925551470588
869: Timestep is 1.19925551470588
79: Timestep is 1.19925551470588
1412: Timestep is 1.19925551470588
1139: Timestep is 1.19925551470588
1958: Timestep is 1.19925551470588
1140: Timestep is 1.19925551470588
1141: Timestep is 1.19925551470588
323: Timestep is 1.19925551470588
80: Timestep is 1.19925551470588
1686: Timestep is 1.19925551470588
595: Timestep is 1.19925551470588
1142: Timestep is 1.19925551470588
1143: Timestep is 1.19925551470588
324: Timestep is 1.19925551470588
1687: Timestep is 1.19925551470588
596: Timestep is 1.19925551470588
1413: Timestep is 1.19925551470588
1959: Timestep is 1.19925551470588
870: Timestep is 1.19925551470588
81: Timestep is 1.19925551470588
1688: Timestep is 1.19925551470588
597: Timestep is 1.19925551470588
1414: Timestep is 1.19925551470588
325: Timestep is 1.19925551470588
1960: Timestep is 1.19925551470588
871: Timestep is 1.19925551470588
82: Timestep is 1.19925551470588
1689: Timestep is 1.19925551470588
598: Timestep is 1.19925551470588
1415: Timestep is 1.19925551470588
326: Timestep is 1.19925551470588
1961: Timestep is 1.19925551470588
83: Timestep is 1.19925551470588
1690: Timestep is 1.19925551470588
599: Timestep is 1.19925551470588
1416: Timestep is 1.19925551470588
327: Timestep is 1.19925551470588
1962: Timestep is 1.19925551470588
872: Timestep is 1.19925551470588
84: Timestep is 1.19925551470588
1693: Timestep is 1.19925551470588
600: Timestep is 1.19925551470588
1417: Timestep is 1.19925551470588
1144: Timestep is 1.19925551470588
328: Timestep is 1.19925551470588
1963: Timestep is 1.19925551470588
85: Timestep is 1.19925551470588
1694: Timestep is 1.19925551470588
601: Timestep is 1.19925551470588
1418: Timestep is 1.19925551470588
1145: Timestep is 1.19925551470588
329: Timestep is 1.19925551470588
1964: Timestep is 1.19925551470588
873: Timestep is 1.19925551470588
86: Timestep is 1.19925551470588
1419: Timestep is 1.19925551470588
1146: Timestep is 1.19925551470588
1965: Timestep is 1.19925551470588
87: Timestep is 1.19925551470588
1147: Timestep is 1.19925551470588
874: Timestep is 1.19925551470588
1148: Timestep is 1.19925551470588
330: Timestep is 1.19925551470588
875: Timestep is 1.19925551470588
1695: Timestep is 1.19925551470588
602: Timestep is 1.19925551470588
1149: Timestep is 1.19925551470588
1150: Timestep is 1.19925551470588
331: Timestep is 1.19925551470588
1696: Timestep is 1.19925551470588
603: Timestep is 1.19925551470588
1420: Timestep is 1.19925551470588
1966: Timestep is 1.19925551470588
876: Timestep is 1.19925551470588
88: Timestep is 1.19925551470588
1697: Timestep is 1.19925551470588
604: Timestep is 1.19925551470588
1421: Timestep is 1.19925551470588
332: Timestep is 1.19925551470588
1967: Timestep is 1.19925551470588
877: Timestep is 1.19925551470588
89: Timestep is 1.19925551470588
1698: Timestep is 1.19925551470588
605: Timestep is 1.19925551470588
1422: Timestep is 1.19925551470588
333: Timestep is 1.19925551470588
1968: Timestep is 1.19925551470588
878: Timestep is 1.19925551470588
91: Timestep is 1.19925551470588
1699: Timestep is 1.19925551470588
606: Timestep is 1.19925551470588
1423: Timestep is 1.19925551470588
334: Timestep is 1.19925551470588
1969: Timestep is 1.19925551470588
879: Timestep is 1.19925551470588
92: Timestep is 1.19925551470588
1701: Timestep is 1.19925551470588
607: Timestep is 1.19925551470588
1424: Timestep is 1.19925551470588
1151: Timestep is 1.19925551470588
335: Timestep is 1.19925551470588
1970: Timestep is 1.19925551470588
880: Timestep is 1.19925551470588
93: Timestep is 1.19925551470588
1702: Timestep is 1.19925551470588
608: Timestep is 1.19925551470588
1425: Timestep is 1.19925551470588
1152: Timestep is 1.19925551470588
336: Timestep is 1.19925551470588
1971: Timestep is 1.19925551470588
881: Timestep is 1.19925551470588
94: Timestep is 1.19925551470588
1426: Timestep is 1.19925551470588
1153: Timestep is 1.19925551470588
1972: Timestep is 1.19925551470588
882: Timestep is 1.19925551470588
1154: Timestep is 1.19925551470588
1155: Timestep is 1.19925551470588
337: Timestep is 1.19925551470588
1703: Timestep is 1.19925551470588
609: Timestep is 1.19925551470588
1156: Timestep is 1.19925551470588
338: Timestep is 1.19925551470588
1704: Timestep is 1.19925551470588
610: Timestep is 1.19925551470588
1705: Timestep is 1.19925551470588
611: Timestep is 1.19925551470588
1427: Timestep is 1.19925551470588
339: Timestep is 1.19925551470588
1973: Timestep is 1.19925551470588
883: Timestep is 1.19925551470588
95: Timestep is 1.19925551470588
1708: Timestep is 1.19925551470588
612: Timestep is 1.19925551470588
1428: Timestep is 1.19925551470588
340: Timestep is 1.19925551470588
1974: Timestep is 1.19925551470588
884: Timestep is 1.19925551470588
96: Timestep is 1.19925551470588
1709: Timestep is 1.19925551470588
613: Timestep is 1.19925551470588
1429: Timestep is 1.19925551470588
341: Timestep is 1.19925551470588
1975: Timestep is 1.19925551470588
885: Timestep is 1.19925551470588
97: Timestep is 1.19925551470588
1710: Timestep is 1.19925551470588
614: Timestep is 1.19925551470588
1430: Timestep is 1.19925551470588
342: Timestep is 1.19925551470588
1976: Timestep is 1.19925551470588
98: Timestep is 1.19925551470588
1711: Timestep is 1.19925551470588
615: Timestep is 1.19925551470588
1431: Timestep is 1.19925551470588
1977: Timestep is 1.19925551470588
886: Timestep is 1.19925551470588
99: Timestep is 1.19925551470588
1432: Timestep is 1.19925551470588
1157: Timestep is 1.19925551470588
343: Timestep is 1.19925551470588
1978: Timestep is 1.19925551470588
887: Timestep is 1.19925551470588
100: Timestep is 1.19925551470588
1433: Timestep is 1.19925551470588
1158: Timestep is 1.19925551470588
888: Timestep is 1.19925551470588
101: Timestep is 1.19925551470588
1979: Timestep is 1.19925551470588
889: Timestep is 1.19925551470588
1159: Timestep is 1.19925551470588
344: Timestep is 1.19925551470588
616: Timestep is 1.19925551470588
1160: Timestep is 1.19925551470588
345: Timestep is 1.19925551470588
1712: Timestep is 1.19925551470588
617: Timestep is 1.19925551470588
1434: Timestep is 1.19925551470588
1161: Timestep is 1.19925551470588
1980: Timestep is 1.19925551470588
890: Timestep is 1.19925551470588
102: Timestep is 1.19925551470588
1713: Timestep is 1.19925551470588
618: Timestep is 1.19925551470588
1435: Timestep is 1.19925551470588
1162: Timestep is 1.19925551470588
346: Timestep is 1.19925551470588
1981: Timestep is 1.19925551470588
891: Timestep is 1.19925551470588
103: Timestep is 1.19925551470588
1714: Timestep is 1.19925551470588
619: Timestep is 1.19925551470588
1436: Timestep is 1.19925551470588
1163: Timestep is 1.19925551470588
347: Timestep is 1.19925551470588
1982: Timestep is 1.19925551470588
892: Timestep is 1.19925551470588
104: Timestep is 1.19925551470588
1715: Timestep is 1.19925551470588
620: Timestep is 1.19925551470588
1437: Timestep is 1.19925551470588
348: Timestep is 1.19925551470588
1983: Timestep is 1.19925551470588
893: Timestep is 1.19925551470588
105: Timestep is 1.19925551470588
1716: Timestep is 1.19925551470588
621: Timestep is 1.19925551470588
1438: Timestep is 1.19925551470588
349: Timestep is 1.19925551470588
106: Timestep is 1.19925551470588
1717: Timestep is 1.19925551470588
622: Timestep is 1.19925551470588
1439: Timestep is 1.19925551470588
1164: Timestep is 1.19925551470588
350: Timestep is 1.19925551470588
1984: Timestep is 1.19925551470588
894: Timestep is 1.19925551470588
107: Timestep is 1.19925551470588
1718: Timestep is 1.19925551470588
1440: Timestep is 1.19925551470588
1165: Timestep is 1.19925551470588
1985: Timestep is 1.19925551470588
108: Timestep is 1.19925551470588
1166: Timestep is 1.19925551470588
895: Timestep is 1.19925551470588
351: Timestep is 1.19925551470588
896: Timestep is 1.19925551470588
1167: Timestep is 1.19925551470588
352: Timestep is 1.19925551470588
1986: Timestep is 1.19925551470588
1719: Timestep is 1.19925551470588
623: Timestep is 1.19925551470588
1441: Timestep is 1.19925551470588
1168: Timestep is 1.19925551470588
353: Timestep is 1.19925551470588
897: Timestep is 1.19925551470588
109: Timestep is 1.19925551470588
1720: Timestep is 1.19925551470588
624: Timestep is 1.19925551470588
1442: Timestep is 1.19925551470588
1169: Timestep is 1.19925551470588
354: Timestep is 1.19925551470588
1987: Timestep is 1.19925551470588
898: Timestep is 1.19925551470588
110: Timestep is 1.19925551470588
1721: Timestep is 1.19925551470588
625: Timestep is 1.19925551470588
1443: Timestep is 1.19925551470588
1170: Timestep is 1.19925551470588
355: Timestep is 1.19925551470588
1988: Timestep is 1.19925551470588
899: Timestep is 1.19925551470588
111: Timestep is 1.19925551470588
1722: Timestep is 1.19925551470588
626: Timestep is 1.19925551470588
1444: Timestep is 1.19925551470588
356: Timestep is 1.19925551470588
1989: Timestep is 1.19925551470588
900: Timestep is 1.19925551470588
1723: Timestep is 1.19925551470588
627: Timestep is 1.19925551470588
1445: Timestep is 1.19925551470588
1990: Timestep is 1.19925551470588
112: Timestep is 1.19925551470588
1725: Timestep is 1.19925551470588
628: Timestep is 1.19925551470588
1446: Timestep is 1.19925551470588
1171: Timestep is 1.19925551470588
1991: Timestep is 1.19925551470588
901: Timestep is 1.19925551470588
113: Timestep is 1.19925551470588
1726: Timestep is 1.19925551470588
629: Timestep is 1.19925551470588
1447: Timestep is 1.19925551470588
1172: Timestep is 1.19925551470588
114: Timestep is 1.19925551470588
1173: Timestep is 1.19925551470588
902: Timestep is 1.19925551470588
115: Timestep is 1.19925551470588
1174: Timestep is 1.19925551470588
903: Timestep is 1.19925551470588
1175: Timestep is 1.19925551470588
1992: Timestep is 1.19925551470588
1176: Timestep is 1.19925551470588
1177: Timestep is 1.19925551470588
357: Timestep is 1.19925551470588
1727: Timestep is 1.19925551470588
630: Timestep is 1.19925551470588
1448: Timestep is 1.19925551470588
358: Timestep is 1.19925551470588
1993: Timestep is 1.19925551470588
904: Timestep is 1.19925551470588
116: Timestep is 1.19925551470588
1728: Timestep is 1.19925551470588
631: Timestep is 1.19925551470588
1449: Timestep is 1.19925551470588
359: Timestep is 1.19925551470588
1994: Timestep is 1.19925551470588
905: Timestep is 1.19925551470588
117: Timestep is 1.19925551470588
1729: Timestep is 1.19925551470588
632: Timestep is 1.19925551470588
1450: Timestep is 1.19925551470588
360: Timestep is 1.19925551470588
1995: Timestep is 1.19925551470588
906: Timestep is 1.19925551470588
118: Timestep is 1.19925551470588
1730: Timestep is 1.19925551470588
633: Timestep is 1.19925551470588
1451: Timestep is 1.19925551470588
361: Timestep is 1.19925551470588
1996: Timestep is 1.19925551470588
907: Timestep is 1.19925551470588
634: Timestep is 1.19925551470588
1452: Timestep is 1.19925551470588
362: Timestep is 1.19925551470588
1997: Timestep is 1.19925551470588
119: Timestep is 1.19925551470588
1731: Timestep is 1.19925551470588
635: Timestep is 1.19925551470588
1453: Timestep is 1.19925551470588
1178: Timestep is 1.19925551470588
363: Timestep is 1.19925551470588
1998: Timestep is 1.19925551470588
908: Timestep is 1.19925551470588
120: Timestep is 1.19925551470588
1732: Timestep is 1.19925551470588
636: Timestep is 1.19925551470588
1454: Timestep is 1.19925551470588
1179: Timestep is 1.19925551470588
121: Timestep is 1.19925551470588
1733: Timestep is 1.19925551470588
1180: Timestep is 1.19925551470588
909: Timestep is 1.19925551470588
122: Timestep is 1.19925551470588
1734: Timestep is 1.19925551470588
1181: Timestep is 1.19925551470588
910: Timestep is 1.19925551470588
1735: Timestep is 1.19925551470588
1999: Timestep is 1.19925551470588
364: Timestep is 1.19925551470588
1736: Timestep is 1.19925551470588
1737: Timestep is 1.19925551470588
637: Timestep is 1.19925551470588
1455: Timestep is 1.19925551470588
1182: Timestep is 1.19925551470588
365: Timestep is 1.19925551470588
2000: Timestep is 1.19925551470588
911: Timestep is 1.19925551470588
638: Timestep is 1.19925551470588
1456: Timestep is 1.19925551470588
1183: Timestep is 1.19925551470588
366: Timestep is 1.19925551470588
123: Timestep is 1.19925551470588
639: Timestep is 1.19925551470588
1184: Timestep is 1.19925551470588
367: Timestep is 1.19925551470588
2001: Timestep is 1.19925551470588
912: Timestep is 1.19925551470588
640: Timestep is 1.19925551470588
1185: Timestep is 1.19925551470588
368: Timestep is 1.19925551470588
2002: Timestep is 1.19925551470588
913: Timestep is 1.19925551470588
124: Timestep is 1.19925551470588
1457: Timestep is 1.19925551470588
1186: Timestep is 1.19925551470588
369: Timestep is 1.19925551470588
2004: Timestep is 1.19925551470588
914: Timestep is 1.19925551470588
641: Timestep is 1.19925551470588
1187: Timestep is 1.19925551470588
370: Timestep is 1.19925551470588
2005: Timestep is 1.19925551470588
1739: Timestep is 1.19925551470588
642: Timestep is 1.19925551470588
1458: Timestep is 1.19925551470588
1188: Timestep is 1.19925551470588
2006: Timestep is 1.19925551470588
915: Timestep is 1.19925551470588
125: Timestep is 1.19925551470588
1740: Timestep is 1.19925551470588
643: Timestep is 1.19925551470588
1459: Timestep is 1.19925551470588
916: Timestep is 1.19925551470588
126: Timestep is 1.19925551470588
1741: Timestep is 1.19925551470588
1460: Timestep is 1.19925551470588
917: Timestep is 1.19925551470588
127: Timestep is 1.19925551470588
1742: Timestep is 1.19925551470588
1461: Timestep is 1.19925551470588
919: Timestep is 1.19925551470588
128: Timestep is 1.19925551470588
1743: Timestep is 1.19925551470588
2007: Timestep is 1.19925551470588
129: Timestep is 1.19925551470588
371: Timestep is 1.19925551470588
1744: Timestep is 1.19925551470588
2008: Timestep is 1.19925551470588
644: Timestep is 1.19925551470588
1462: Timestep is 1.19925551470588
1189: Timestep is 1.19925551470588
372: Timestep is 1.19925551470588
920: Timestep is 1.19925551470588
130: Timestep is 1.19925551470588
645: Timestep is 1.19925551470588
1463: Timestep is 1.19925551470588
1190: Timestep is 1.19925551470588
373: Timestep is 1.19925551470588
2009: Timestep is 1.19925551470588
921: Timestep is 1.19925551470588
646: Timestep is 1.19925551470588
1191: Timestep is 1.19925551470588
374: Timestep is 1.19925551470588
2010: Timestep is 1.19925551470588
648: Timestep is 1.19925551470588
1192: Timestep is 1.19925551470588
375: Timestep is 1.19925551470588
2011: Timestep is 1.19925551470588
922: Timestep is 1.19925551470588
131: Timestep is 1.19925551470588
1464: Timestep is 1.19925551470588
1193: Timestep is 1.19925551470588
376: Timestep is 1.19925551470588
2012: Timestep is 1.19925551470588
923: Timestep is 1.19925551470588
649: Timestep is 1.19925551470588
1194: Timestep is 1.19925551470588
377: Timestep is 1.19925551470588
2013: Timestep is 1.19925551470588
132: Timestep is 1.19925551470588
1465: Timestep is 1.19925551470588
1195: Timestep is 1.19925551470588
924: Timestep is 1.19925551470588
1745: Timestep is 1.19925551470588
650: Timestep is 1.19925551470588
1466: Timestep is 1.19925551470588
134: Timestep is 1.19925551470588
1746: Timestep is 1.19925551470588
651: Timestep is 1.19925551470588
1467: Timestep is 1.19925551470588
