0: output to I2.dmc.o
Finding out where to send: 8.4e-05
sending walkers:2e-06
matching: 0.000253
sending branch: 0.002853
Finding out where to send: 7.8e-05
sending walkers:2e-06
matching: 0.000252
sending branch: 0.002869
Finding out where to send: 7.6e-05
sending walkers:6e-06
matching: 0.000251
sending branch: 0.002778
Finding out where to send: 7.5e-05
sending walkers:2e-06
matching: 0.000251
sending branch: 0.002822
Finding out where to send: 8.6e-05
sending walkers:1e-06
matching: 0.00025
sending branch: 0.002876
Finding out where to send: 8.2e-05
sending walkers:2e-06
matching: 0.00027
sending branch: 0.002733
Finding out where to send: 7.6e-05
sending walkers:1e-06
matching: 0.000245
sending branch: 0.017005
Finding out where to send: 7.3e-05
sending walkers:2e-06
matching: 0.00024
sending branch: 0.002811
Finding out where to send: 8.2e-05
sending walkers:2e-06
matching: 0.000246
sending branch: 0.003062
Finding out where to send: 8.7e-05
sending walkers:1.1e-05
matching: 0.000243
1: Write took 0 seconds
sending branch: 0.004645
Finding out where to send: 8.5e-05
sending walkers:1e-06
matching: 0.00024
sending branch: 0.002949
Finding out where to send: 7.6e-05
sending walkers:1e-06
matching: 0.000241
sending branch: 0.002818
Finding out where to send: 7.5e-05
sending walkers:1e-06
matching: 0.000238
sending branch: 0.002782
Finding out where to send: 7.8e-05
sending walkers:4e-06
matching: 0.000234
sending branch: 0.002785
Finding out where to send: 7.6e-05
sending walkers:4e-06
matching: 0.000245
sending branch: 0.003062
Finding out where to send: 7.6e-05
sending walkers:1e-06
matching: 0.000239
sending branch: 0.002899
Finding out where to send: 7.8e-05
sending walkers:8e-06
matching: 0.000245
sending branch: 0.002858
Finding out where to send: 7.8e-05
sending walkers:1e-06
matching: 0.000245
sending branch: 0.002858
Finding out where to send: 7.5e-05
sending walkers:1e-06
matching: 0.000243
sending branch: 0.002962
Finding out where to send: 7.8e-05
sending walkers:1e-06
matching: 0.000239
sending branch: 0.002828
Finding out where to send: 7.3e-05
sending walkers:4e-06
matching: 0.000245
sending branch: 0.002861
Finding out where to send: 7.8e-05
sending walkers:2e-06
matching: 0.000244
sending branch: 0.00277
Finding out where to send: 7.6e-05
sending walkers:6e-06
matching: 0.000244
sending branch: 0.003097
Finding out where to send: 0.00011
sending walkers:1e-06
matching: 0.000281
sending branch: 0.002974
Finding out where to send: 8.9e-05
sending walkers:2.5e-05
matching: 0.000246
sending branch: 0.017681
Finding out where to send: 7.6e-05
sending walkers:2e-06
matching: 0.000241
sending branch: 0.00283
Finding out where to send: 7.7e-05
sending walkers:2e-06
matching: 0.000259
sending branch: 0.002912
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.00023
sending branch: 0.00288
Finding out where to send: 7.8e-05
sending walkers:1e-06
matching: 0.000249
sending branch: 0.002782
Finding out where to send: 7.8e-05
sending walkers:1e-06
matching: 0.000239
sending branch: 0.002829
Finding out where to send: 8.2e-05
sending walkers:6e-06
matching: 0.000252
sending branch: 0.002869
Finding out where to send: 7.6e-05
sending walkers:1e-06
matching: 0.000248
sending branch: 0.002809
Finding out where to send: 8e-05
sending walkers:1e-06
matching: 0.000239
sending branch: 0.002864
Finding out where to send: 7.8e-05
sending walkers:1e-06
matching: 0.000248
sending branch: 0.002762
Finding out where to send: 7.7e-05
sending walkers:9e-06
matching: 0.00026
sending branch: 0.002954
Finding out where to send: 6.9e-05
sending walkers:2e-06
matching: 0.000244
sending branch: 0.002855
Finding out where to send: 7.6e-05
sending walkers:2e-06
matching: 0.000252
sending branch: 0.002843
Finding out where to send: 7.8e-05
sending walkers:2e-06
matching: 0.00025
sending branch: 0.00321
Finding out where to send: 0.000108
sending walkers:1e-06
matching: 0.000254
sending branch: 0.00332
Finding out where to send: 0.000104
sending walkers:1e-06
matching: 0.00025
sending branch: 0.002883
Finding out where to send: 7.6e-05
sending walkers:3e-06
matching: 0.000237
sending branch: 0.002834
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.000241
sending branch: 0.002809
Finding out where to send: 7.1e-05
sending walkers:2e-06
matching: 0.000251
sending branch: 0.00284
Finding out where to send: 7.1e-05
sending walkers:2e-06
matching: 0.000256
sending branch: 0.002835
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.000241
sending branch: 0.002872
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.000249
sending branch: 0.002836
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.00026
sending branch: 0.002792
Finding out where to send: 7.1e-05
sending walkers:1e-06
matching: 0.000248
sending branch: 0.002844
Finding out where to send: 7.6e-05
sending walkers:1e-06
matching: 0.000258
sending branch: 0.00273
Finding out where to send: 8.2e-05
sending walkers:2e-06
matching: 0.000255
1: Write took 0 seconds
sending branch: 0.003273
Finding out where to send: 7.1e-05
sending walkers:2e-06
matching: 0.000243
sending branch: 0.003049
Finding out where to send: 7.6e-05
sending walkers:1e-06
matching: 0.00024
sending branch: 0.003071
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.000252
sending branch: 0.002846
Finding out where to send: 7.6e-05
sending walkers:1e-06
matching: 0.000242
sending branch: 0.002816
Finding out where to send: 7.7e-05
sending walkers:4e-06
matching: 0.000245
sending branch: 0.002776
Finding out where to send: 7.6e-05
sending walkers:1e-06
matching: 0.000252
sending branch: 0.002894
Finding out where to send: 7.5e-05
sending walkers:1e-06
matching: 0.000238
sending branch: 0.002859
Finding out where to send: 7.5e-05
sending walkers:1e-06
matching: 0.000236
sending branch: 0.002909
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.000243
sending branch: 0.002889
Finding out where to send: 8.1e-05
sending walkers:2e-06
matching: 0.000237
sending branch: 0.002881
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.000252
sending branch: 0.003149
Finding out where to send: 7.8e-05
sending walkers:2e-06
matching: 0.000242
sending branch: 0.002886
Finding out where to send: 8.9e-05
sending walkers:1e-06
matching: 0.00024
sending branch: 0.003093
Finding out where to send: 0.000111
sending walkers:7e-06
matching: 0.000324
sending branch: 0.003025
Finding out where to send: 9.3e-05
sending walkers:8e-06
matching: 0.000257
sending branch: 0.002851
Finding out where to send: 7.6e-05
sending walkers:1e-06
matching: 0.000235
sending branch: 0.00281
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.00026
sending branch: 0.002906
Finding out where to send: 8.8e-05
sending walkers:3e-06
matching: 0.000251
sending branch: 0.002764
Finding out where to send: 7.7e-05
sending walkers:5e-06
matching: 0.000241
sending branch: 0.002857
Finding out where to send: 8e-05
sending walkers:2e-06
matching: 0.000253
sending branch: 0.002896
Finding out where to send: 8.3e-05
sending walkers:1e-06
matching: 0.000241
sending branch: 0.002767
Finding out where to send: 8.4e-05
sending walkers:1e-06
matching: 0.000253
sending branch: 0.002802
Finding out where to send: 9e-05
sending walkers:1e-06
matching: 0.000244
sending branch: 0.002822
Finding out where to send: 7.3e-05
sending walkers:1e-06
matching: 0.00024
sending branch: 0.002869
Finding out where to send: 7.9e-05
sending walkers:5e-06
matching: 0.000234
sending branch: 0.004349
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.000238
sending branch: 0.002965
Finding out where to send: 7.5e-05
sending walkers:1e-06
matching: 0.000237
sending branch: 0.002871
Finding out where to send: 7e-05
sending walkers:1e-06
matching: 0.000238
sending branch: 0.003227
Finding out where to send: 9.3e-05
sending walkers:2e-06
matching: 0.00025
sending branch: 0.003186
Finding out where to send: 9.6e-05
sending walkers:2e-06
matching: 0.000249
sending branch: 0.002864
Finding out where to send: 7.2e-05
sending walkers:6e-06
matching: 0.000249
sending branch: 0.002744
Finding out where to send: 7.6e-05
sending walkers:1e-06
matching: 0.00026
sending branch: 0.002797
Finding out where to send: 8.2e-05
sending walkers:1e-06
matching: 0.000289
sending branch: 0.003147
Finding out where to send: 9.1e-05
sending walkers:1.4e-05
matching: 0.000242
sending branch: 0.002899
Finding out where to send: 7.8e-05
sending walkers:2e-06
matching: 0.000241
sending branch: 0.002963
Finding out where to send: 8.6e-05
sending walkers:3e-06
matching: 0.000249
sending branch: 0.002791
Finding out where to send: 8.2e-05
sending walkers:2e-06
matching: 0.000242
sending branch: 0.002854
Finding out where to send: 7e-05
sending walkers:1e-06
matching: 0.000256
sending branch: 0.002803
Finding out where to send: 7.3e-05
sending walkers:5e-06
matching: 0.000249
sending branch: 0.00278
Finding out where to send: 9.2e-05
sending walkers:1e-06
matching: 0.00025
1: Write took 0 seconds
sending branch: 0.003217
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.000254
sending branch: 0.002919
Finding out where to send: 7.3e-05
sending walkers:1e-06
matching: 0.000293
sending branch: 0.003356
Finding out where to send: 9.6e-05
sending walkers:1e-06
matching: 0.000263
sending branch: 0.002751
Finding out where to send: 7.5e-05
sending walkers:2e-06
matching: 0.000278
sending branch: 0.002812
Finding out where to send: 7.6e-05
sending walkers:1e-06
matching: 0.000241
sending branch: 0.00274
Finding out where to send: 7.8e-05
sending walkers:4e-06
matching: 0.000282
sending branch: 0.003029
Finding out where to send: 9.7e-05
sending walkers:2e-06
matching: 0.00026
sending branch: 0.002719
Finding out where to send: 7.9e-05
sending walkers:1e-06
matching: 0.00024
sending branch: 0.002888
Finding out where to send: 7.4e-05
sending walkers:8e-06
matching: 0.000251
sending branch: 0.002922
Finding out where to send: 7.5e-05
sending walkers:1e-06
matching: 0.000251
sending branch: 0.004826
Finding out where to send: 8e-05
sending walkers:1e-06
matching: 0.000253
sending branch: 0.002776
Finding out where to send: 7e-05
sending walkers:2e-06
matching: 0.000258
sending branch: 0.002831
Finding out where to send: 7.6e-05
sending walkers:1e-06
matching: 0.00024
sending branch: 0.002992
Finding out where to send: 8.4e-05
sending walkers:1e-06
matching: 0.000249
sending branch: 0.007088
Finding out where to send: 0.000107
sending walkers:4e-06
matching: 0.000245
sending branch: 0.002828
Finding out where to send: 6.9e-05
sending walkers:4e-06
matching: 0.000251
sending branch: 0.00275
Finding out where to send: 7e-05
sending walkers:2e-06
matching: 0.000264
sending branch: 0.002898
Finding out where to send: 7e-05
sending walkers:3e-06
matching: 0.00028
sending branch: 0.003121
Finding out where to send: 9.6e-05
sending walkers:8e-06
matching: 0.00026
sending branch: 0.002782
Finding out where to send: 7.5e-05
sending walkers:2e-06
matching: 0.000239
sending branch: 0.002701
Finding out where to send: 7.7e-05
sending walkers:5e-06
matching: 0.000241
sending branch: 0.002777
Finding out where to send: 7.7e-05
sending walkers:2e-06
matching: 0.000249
sending branch: 0.002786
Finding out where to send: 7e-05
sending walkers:1e-06
matching: 0.000246
sending branch: 0.00295
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.000253
sending branch: 0.002808
Finding out where to send: 7.7e-05
sending walkers:2e-06
matching: 0.00024
sending branch: 0.002797
Finding out where to send: 8.5e-05
sending walkers:1e-06
matching: 0.000247
sending branch: 0.002976
Finding out where to send: 7.7e-05
sending walkers:2e-06
matching: 0.000238
sending branch: 0.017195
Finding out where to send: 7.3e-05
sending walkers:1e-06
matching: 0.000238
sending branch: 0.003157
Finding out where to send: 9.8e-05
sending walkers:2e-06
matching: 0.000253
sending branch: 0.003283
Finding out where to send: 9.5e-05
sending walkers:1.1e-05
matching: 0.000238
sending branch: 0.002831
Finding out where to send: 7.6e-05
sending walkers:1e-06
matching: 0.000246
sending branch: 0.002969
Finding out where to send: 7.7e-05
sending walkers:2e-06
matching: 0.00025
sending branch: 0.002838
Finding out where to send: 6.8e-05
sending walkers:1e-06
matching: 0.000241
sending branch: 0.002811
Finding out where to send: 7.5e-05
sending walkers:1e-06
matching: 0.000273
sending branch: 0.002939
Finding out where to send: 7.8e-05
sending walkers:1e-06
matching: 0.000238
sending branch: 0.002879
Finding out where to send: 7.6e-05
sending walkers:2e-06
matching: 0.00026
sending branch: 0.002703
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.00024
sending branch: 0.002732
Finding out where to send: 7.1e-05
sending walkers:1e-06
matching: 0.000236
sending branch: 0.00288
Finding out where to send: 7.8e-05
sending walkers:1e-06
matching: 0.000245
sending branch: 0.002806
Finding out where to send: 7.7e-05
sending walkers:5e-06
matching: 0.000256
1: Write took 0 seconds
sending branch: 0.00353
Finding out where to send: 7e-05
sending walkers:1e-06
matching: 0.000252
sending branch: 0.003004
Finding out where to send: 8.4e-05
sending walkers:2e-06
matching: 0.000259
sending branch: 0.002907
Finding out where to send: 7.7e-05
sending walkers:2e-06
matching: 0.000234
sending branch: 0.002951
Finding out where to send: 8.1e-05
sending walkers:1e-06
matching: 0.000264
sending branch: 0.002878
Finding out where to send: 8.2e-05
sending walkers:2e-06
matching: 0.000243
sending branch: 0.002807
Finding out where to send: 7.2e-05
sending walkers:3e-06
matching: 0.000236
sending branch: 0.002994
Finding out where to send: 8.6e-05
sending walkers:4e-06
matching: 0.000243
sending branch: 0.002804
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.000246
sending branch: 0.002811
Finding out where to send: 7.3e-05
sending walkers:7e-06
matching: 0.000257
sending branch: 0.002785
Finding out where to send: 8.6e-05
sending walkers:1e-06
matching: 0.000238
sending branch: 0.002935
Finding out where to send: 7.5e-05
sending walkers:1e-06
matching: 0.000251
sending branch: 0.00327
Finding out where to send: 8.4e-05
sending walkers:1e-06
matching: 0.000269
sending branch: 0.003034
Finding out where to send: 8.9e-05
sending walkers:1e-06
matching: 0.000242
sending branch: 0.003096
Finding out where to send: 9.7e-05
sending walkers:2e-06
matching: 0.000241
sending branch: 0.002892
Finding out where to send: 7.6e-05
sending walkers:1e-06
matching: 0.000245
sending branch: 0.002696
Finding out where to send: 7.7e-05
sending walkers:3e-06
matching: 0.000237
sending branch: 0.002754
Finding out where to send: 7.8e-05
sending walkers:2e-06
matching: 0.000293
sending branch: 0.003191
Finding out where to send: 9.1e-05
sending walkers:4e-06
matching: 0.000253
sending branch: 0.002899
Finding out where to send: 7.5e-05
sending walkers:1e-06
matching: 0.000247
sending branch: 0.002901
Finding out where to send: 7.1e-05
sending walkers:1e-06
matching: 0.000247
sending branch: 0.002837
Finding out where to send: 7.4e-05
sending walkers:1e-06
matching: 0.000249
sending branch: 0.002936
Finding out where to send: 7.8e-05
sending walkers:1e-06
matching: 0.000247
sending branch: 0.002849
Finding out where to send: 7.5e-05
sending walkers:1e-06
matching: 0.000245
sending branch: 0.002732
Finding out where to send: 7.6e-05
sending walkers:1e-06
matching: 0.000241
sending branch: 0.002691
Finding out where to send: 7.6e-05
sending walkers:2e-06
matching: 0.000242
sending branch: 0.002798
Finding out where to send: 7.5e-05
sending walkers:5e-06
matching: 0.00024
sending branch: 0.00296
Finding out where to send: 7.7e-05
sending walkers:3e-06
matching: 0.000268
sending branch: 0.002908
Finding out where to send: 7e-05
sending walkers:1e-06
matching: 0.000237
sending branch: 0.003245
Finding out where to send: 0.000101
sending walkers:5e-06
matching: 0.000249
sending branch: 0.003238
Finding out where to send: 9.5e-05
sending walkers:1e-06
matching: 0.000236
sending branch: 0.003445
Finding out where to send: 7.8e-05
sending walkers:2e-06
matching: 0.000243
sending branch: 0.002862
Finding out where to send: 8.5e-05
sending walkers:1e-06
matching: 0.000289
sending branch: 0.003147
Finding out where to send: 9.1e-05
sending walkers:2e-06
matching: 0.000249
sending branch: 0.002951
Finding out where to send: 8.6e-05
sending walkers:1e-06
matching: 0.000256
sending branch: 0.002944
Finding out where to send: 7.7e-05
sending walkers:2e-06
matching: 0.00024
sending branch: 0.002909
Finding out where to send: 8.3e-05
sending walkers:3e-06
matching: 0.00024
sending branch: 0.002832
Finding out where to send: 7.7e-05
sending walkers:2e-06
matching: 0.000239
sending branch: 0.0029
Finding out where to send: 8e-05
sending walkers:1e-06
matching: 0.000241
sending branch: 0.002813
Finding out where to send: 8e-05
sending walkers:1e-06
matching: 0.00025
sending branch: 0.002738
Finding out where to send: 7.5e-05
sending walkers:1e-06
matching: 0.000237
1: Write took 0 seconds
sending branch: 0.004261
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.00024
sending branch: 0.003045
Finding out where to send: 7.2e-05
sending walkers:1e-06
matching: 0.00024
sending branch: 0.003046
Finding out where to send: 7.8e-05
sending walkers:1e-06
matching: 0.000249
sending branch: 0.002782
Finding out where to send: 7.6e-05
sending walkers:8e-06
matching: 0.000269
sending branch: 0.002827
Finding out where to send: 7.8e-05
sending walkers:1e-06
matching: 0.000241
sending branch: 0.002899
Finding out where to send: 8.6e-05
sending walkers:1e-06
matching: 0.000237
sending branch: 0.003039
Finding out where to send: 7.2e-05
sending walkers:2e-06
matching: 0.000243
sending branch: 0.002885
Finding out where to send: 7.4e-05
sending walkers:1e-06
matching: 0.000236
sending branch: 0.00291
Finding out where to send: 8.3e-05
sending walkers:1e-06
matching: 0.000253
sending branch: 0.002944
Finding out where to send: 7.7e-05
sending walkers:4e-06
matching: 0.000241
sending branch: 0.002922
Finding out where to send: 8.2e-05
sending walkers:1e-06
matching: 0.000249
sending branch: 0.002728
Finding out where to send: 7.5e-05
sending walkers:1e-06
matching: 0.000241
sending branch: 0.002886
Finding out where to send: 7.9e-05
sending walkers:1e-06
matching: 0.000251
sending branch: 0.003133
Finding out where to send: 0.000108
sending walkers:2e-06
matching: 0.00024
sending branch: 0.005591
Finding out where to send: 9.6e-05
sending walkers:1e-06
matching: 0.000239
sending branch: 0.003289
Finding out where to send: 6.9e-05
sending walkers:1e-06
matching: 0.000259
sending branch: 0.002833
Finding out where to send: 7.8e-05
sending walkers:2e-06
matching: 0.000246
sending branch: 0.002922
Finding out where to send: 7.6e-05
sending walkers:2e-06
matching: 0.000248
sending branch: 0.002776
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.000295
sending branch: 0.002922
Finding out where to send: 8.7e-05
sending walkers:1e-06
matching: 0.000258
sending branch: 0.002752
Finding out where to send: 7.6e-05
sending walkers:1e-06
matching: 0.000235
sending branch: 0.002855
Finding out where to send: 7.5e-05
sending walkers:1e-06
matching: 0.000235
sending branch: 0.002812
Finding out where to send: 7.3e-05
sending walkers:1e-06
matching: 0.000247
sending branch: 0.002876
Finding out where to send: 8.3e-05
sending walkers:1e-06
matching: 0.00025
sending branch: 0.27837
Finding out where to send: 9e-05
sending walkers:1e-06
matching: 0.000239
sending branch: 0.013371
Finding out where to send: 8.1e-05
sending walkers:1e-06
matching: 0.000247
sending branch: 0.027028
Finding out where to send: 8.8e-05
sending walkers:1e-06
matching: 0.000245
sending branch: 0.002945
Finding out where to send: 8.3e-05
sending walkers:1e-06
matching: 0.000243
sending branch: 0.003215
Finding out where to send: 9.7e-05
sending walkers:5e-06
matching: 0.000277
sending branch: 0.003132
Finding out where to send: 9.3e-05
sending walkers:2.1e-05
matching: 0.000235
sending branch: 0.002806
Finding out where to send: 7.4e-05
sending walkers:1e-06
matching: 0.000238
sending branch: 0.002909
Finding out where to send: 7.8e-05
sending walkers:1e-06
matching: 0.000242
sending branch: 0.002797
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.000264
sending branch: 0.002907
Finding out where to send: 8.1e-05
sending walkers:6.4e-05
matching: 0.000239
sending branch: 0.003815
Finding out where to send: 8.1e-05
sending walkers:2e-06
matching: 0.000246
sending branch: 0.002892
Finding out where to send: 9.1e-05
sending walkers:3e-06
matching: 0.000248
sending branch: 0.002856
Finding out where to send: 7.6e-05
sending walkers:1e-06
matching: 0.00024
sending branch: 0.002781
Finding out where to send: 7.5e-05
sending walkers:6e-06
matching: 0.000255
sending branch: 0.002779
Finding out where to send: 7.8e-05
sending walkers:2e-06
matching: 0.000277
sending branch: 0.0028
Finding out where to send: 7e-05
sending walkers:1e-06
matching: 0.000241
1: Write took 0 seconds
sending branch: 0.003194
Finding out where to send: 6.8e-05
sending walkers:2e-06
matching: 0.000243
sending branch: 0.003278
Finding out where to send: 9.3e-05
sending walkers:2.7e-05
matching: 0.000238
sending branch: 0.002863
Finding out where to send: 8.2e-05
sending walkers:1e-06
matching: 0.00024
sending branch: 0.002747
Finding out where to send: 7.6e-05
sending walkers:7e-06
matching: 0.000233
sending branch: 0.002916
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.000248
sending branch: 0.002763
Finding out where to send: 9.8e-05
sending walkers:1e-06
matching: 0.000241
sending branch: 0.002922
Finding out where to send: 7.6e-05
sending walkers:1e-06
matching: 0.000241
sending branch: 0.002795
Finding out where to send: 7.6e-05
sending walkers:2e-06
matching: 0.000247
sending branch: 0.00289
Finding out where to send: 7.6e-05
sending walkers:1e-06
matching: 0.000255
sending branch: 0.002982
Finding out where to send: 7.5e-05
sending walkers:3e-06
matching: 0.000239
sending branch: 0.005247
Finding out where to send: 7.9e-05
sending walkers:1e-06
matching: 0.000242
sending branch: 0.002819
Finding out where to send: 7.9e-05
sending walkers:1e-06
matching: 0.000235
sending branch: 0.003215
Finding out where to send: 9.7e-05
sending walkers:1e-06
matching: 0.00029
sending branch: 0.003105
Finding out where to send: 8.8e-05
sending walkers:1e-06
matching: 0.000246
sending branch: 0.002787
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.000242
sending branch: 0.003424
Finding out where to send: 8.1e-05
sending walkers:2e-06
matching: 0.000248
sending branch: 0.002796
Finding out where to send: 7.7e-05
sending walkers:2e-06
matching: 0.000237
sending branch: 0.003303
Finding out where to send: 9.6e-05
sending walkers:2e-06
matching: 0.000243
sending branch: 0.002902
Finding out where to send: 7.6e-05
sending walkers:1e-06
matching: 0.00025
sending branch: 0.002851
Finding out where to send: 7.5e-05
sending walkers:1e-06
matching: 0.000247
sending branch: 0.002854
Finding out where to send: 7.5e-05
sending walkers:7e-06
matching: 0.000249
sending branch: 0.002796
Finding out where to send: 7.9e-05
sending walkers:1e-06
matching: 0.000246
sending branch: 0.002729
Finding out where to send: 7.6e-05
sending walkers:1e-06
matching: 0.000246
sending branch: 0.002888
Finding out where to send: 7.7e-05
sending walkers:2e-06
matching: 0.000247
sending branch: 0.002815
Finding out where to send: 7.6e-05
sending walkers:1e-06
matching: 0.000254
sending branch: 0.00281
Finding out where to send: 8.6e-05
sending walkers:3e-06
matching: 0.000242
sending branch: 0.002962
Finding out where to send: 7.5e-05
sending walkers:1e-06
matching: 0.000248
sending branch: 0.003292
Finding out where to send: 9.1e-05
sending walkers:2e-06
matching: 0.000248
sending branch: 0.003216
Finding out where to send: 0.000102
sending walkers:2e-06
matching: 0.000239
sending branch: 0.002864
Finding out where to send: 7.8e-05
sending walkers:2e-06
matching: 0.000248
sending branch: 0.002828
Finding out where to send: 0.000104
sending walkers:1e-06
matching: 0.000251
sending branch: 0.002835
Finding out where to send: 8.4e-05
sending walkers:1e-06
matching: 0.000244
sending branch: 0.002917
Finding out where to send: 7.5e-05
sending walkers:6e-06
matching: 0.000255
sending branch: 0.002785
Finding out where to send: 7.8e-05
sending walkers:4e-06
matching: 0.000242
sending branch: 0.003071
Finding out where to send: 7.6e-05
sending walkers:1e-06
matching: 0.000241
sending branch: 0.002841
Finding out where to send: 9.2e-05
sending walkers:2e-06
matching: 0.000256
sending branch: 0.002812
Finding out where to send: 7.9e-05
sending walkers:2e-06
matching: 0.000244
sending branch: 0.002726
Finding out where to send: 7.7e-05
sending walkers:2e-06
matching: 0.000261
sending branch: 0.002785
Finding out where to send: 7.2e-05
sending walkers:1e-06
matching: 0.000271
sending branch: 0.002752
Finding out where to send: 7.6e-05
sending walkers:1e-06
matching: 0.000248
1: Write took 0 seconds
sending branch: 0.003636
Finding out where to send: 7.3e-05
sending walkers:1e-06
matching: 0.000263
sending branch: 0.003044
Finding out where to send: 8.1e-05
sending walkers:1e-06
matching: 0.000252
sending branch: 0.002863
Finding out where to send: 7.8e-05
sending walkers:1e-06
matching: 0.000243
sending branch: 0.002757
Finding out where to send: 7.8e-05
sending walkers:2e-06
matching: 0.000243
sending branch: 0.010826
Finding out where to send: 7.4e-05
sending walkers:1e-06
matching: 0.000247
sending branch: 0.00277
Finding out where to send: 7.8e-05
sending walkers:6e-06
matching: 0.000245
sending branch: 0.002881
Finding out where to send: 7.6e-05
sending walkers:2e-06
matching: 0.000253
sending branch: 0.002823
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.000243
sending branch: 0.002782
Finding out where to send: 8.6e-05
sending walkers:1e-06
matching: 0.000246
sending branch: 0.002891
Finding out where to send: 7.6e-05
sending walkers:2e-06
matching: 0.000257
sending branch: 0.002849
Finding out where to send: 8.5e-05
sending walkers:1e-06
matching: 0.000262
sending branch: 0.00287
Finding out where to send: 8.2e-05
sending walkers:1e-06
matching: 0.000242
sending branch: 0.002825
Finding out where to send: 7.5e-05
sending walkers:4e-06
matching: 0.000253
sending branch: 0.00286
Finding out where to send: 7.8e-05
sending walkers:2e-06
matching: 0.000247
sending branch: 0.002806
Finding out where to send: 7.1e-05
sending walkers:1e-06
matching: 0.000253
sending branch: 0.003179
Finding out where to send: 9.4e-05
sending walkers:1e-06
matching: 0.000299
sending branch: 0.003153
Finding out where to send: 9.2e-05
sending walkers:2e-06
matching: 0.000247
sending branch: 0.002889
Finding out where to send: 7.8e-05
sending walkers:2e-06
matching: 0.000241
sending branch: 0.002958
Finding out where to send: 7.1e-05
sending walkers:1e-06
matching: 0.000256
sending branch: 0.002908
Finding out where to send: 7.1e-05
sending walkers:1e-06
matching: 0.000261
sending branch: 0.004989
Finding out where to send: 9.4e-05
sending walkers:2e-06
matching: 0.000258
sending branch: 0.003083
Finding out where to send: 7.1e-05
sending walkers:8e-06
matching: 0.000257
sending branch: 0.002768
Finding out where to send: 7e-05
sending walkers:1e-06
matching: 0.000249
sending branch: 0.002773
Finding out where to send: 7.8e-05
sending walkers:1e-06
matching: 0.000266
sending branch: 0.002786
Finding out where to send: 7.7e-05
sending walkers:3e-06
matching: 0.000255
sending branch: 0.002829
Finding out where to send: 7.5e-05
sending walkers:1e-06
matching: 0.000249
sending branch: 0.002879
Finding out where to send: 7.9e-05
sending walkers:1e-06
matching: 0.000251
sending branch: 0.00287
Finding out where to send: 7.6e-05
sending walkers:3e-06
matching: 0.00025
sending branch: 0.002766
Finding out where to send: 6.9e-05
sending walkers:1e-06
matching: 0.000245
sending branch: 0.002745
Finding out where to send: 7.7e-05
sending walkers:2e-06
matching: 0.000241
sending branch: 0.003077
Finding out where to send: 0.000103
sending walkers:2e-06
matching: 0.000302
sending branch: 0.003005
Finding out where to send: 0.000102
sending walkers:2e-06
matching: 0.000256
sending branch: 0.002797
Finding out where to send: 7.4e-05
sending walkers:2e-06
matching: 0.000241
sending branch: 0.002833
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.000247
sending branch: 0.002964
Finding out where to send: 7e-05
sending walkers:1e-06
matching: 0.000252
sending branch: 0.00297
Finding out where to send: 8.5e-05
sending walkers:6e-06
matching: 0.000254
sending branch: 0.002936
Finding out where to send: 9.7e-05
sending walkers:1e-06
matching: 0.000242
sending branch: 0.002809
Finding out where to send: 7.4e-05
sending walkers:4e-06
matching: 0.000261
sending branch: 0.002717
Finding out where to send: 8.1e-05
sending walkers:4e-06
matching: 0.000248
sending branch: 0.002753
Finding out where to send: 7e-05
sending walkers:2e-06
matching: 0.000243
sending branch: 0.003615
Finding out where to send: 8.2e-05
sending walkers:2e-06
1: Write took 0 seconds
matching: 0.000256
sending branch: 0.002894
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.000278
sending branch: 0.003055
Finding out where to send: 9e-05
sending walkers:2e-06
matching: 0.00025
sending branch: 0.002882
Finding out where to send: 7.6e-05
sending walkers:2e-06
matching: 0.000243
sending branch: 0.002891
Finding out where to send: 7.6e-05
sending walkers:1e-06
matching: 0.000251
sending branch: 0.002778
Finding out where to send: 7.8e-05
sending walkers:2e-06
matching: 0.000245
sending branch: 0.002837
Finding out where to send: 7.8e-05
