z,bind
1.2,-0.05198747999631598
1.3,-0.09278779999906112
1.4,-0.11216504999785831
1.5,-0.11829302999715002
1.6,-0.11631973999712647
1.7,-0.10954259999809585
1.8,-0.10010243999815577
1.9,-0.08939500999869926
2.0,-0.07833570999966616
