                                                  

     Z,SCF,CCSD,A_SCF,A_CCSD,B_SCF,B_CCSD
   1.5,   -150.3095548,   -151.3263491,   -134.7806889,   -135.4986172,   -15.68703503,   -15.86622096
   1.6,   -150.3863046,   -151.3916922,      0.0000000,      0.0000000,     0.00000000,     0.00000000
   1.7,   -150.4310465,   -151.4242347,      0.0000000,      0.0000000,     0.00000000,     0.00000000
   1.8,   -150.4549750,   -151.4374929,      0.0000000,      0.0000000,     0.00000000,     0.00000000
   1.9,   -150.4654639,   -151.4397132,      0.0000000,      0.0000000,     0.00000000,     0.00000000
   2.0,   -150.4673592,   -151.4357945,      0.0000000,      0.0000000,     0.00000000,     0.00000000
   2.1,   -150.4638580,   -151.4286262,      0.0000000,      0.0000000,     0.00000000,     0.00000000
   2.2,   -150.4570694,   -151.4199369,      0.0000000,      0.0000000,     0.00000000,     0.00000000
                                                  
