Z,SCF,CCSD,A_SCF,A_CCSD,B_SCF,B_CCSD
1.5,-134.0160062,-135.0147532,-118.4337488,-119.0947300,-15.68718916,-15.86568094
1.6,-134.0565953,-135.0620501
1.7,-134.0670704,-135.0784788
1.8,-134.0608751,-135.0777197
1.9,-134.0464292,-135.0686756
2.0,-134.0292095,-135.0576057
