                                                  

       SCF,CCSD
   -30.34291073,   -30.56014457
   -30.30443510,   -30.49439434
   -30.27330212,   -30.45870515
   -30.16835632,   -30.35404253
   -30.09615419,   -30.26476440
   -29.78488199,   -29.95337367
                                                  
