                                                  

       SCF,CCSD
   -30.34669785,   -30.60994334
   -30.30843835,   -30.54335174
   -30.27716915,   -30.52194945
   -30.17221792,   -30.40181851
   -30.10009410,   -30.32825926
   -29.78866262,   -29.99831666
                                                  
