                        1  111110000000                0.0201    0.1419    0.0000
                        2  110111000000                0.0105    0.1026    0.0000
                        3  010110110000                0.0095    0.0975    0.0000
                        4  011001110000                0.0025    0.0502    0.0000
                        5  001101110000                0.0051    0.0712    0.0000
                        6  011010101000                0.0084    0.0917    0.0000
                        7  001110101000                0.0095   -0.0975    0.0000
                        9  000111101000                0.0029   -0.0539    0.0000
                       10  111000011000                0.5799   -0.7615    0.0000
                       11  101100011000                0.0017   -0.0410    0.0000
                       12  110001011000                0.0025    0.0502    0.0000
                       14  010110100100                0.0134   -0.1156    0.0000
                       15  011001100100                0.0114    0.1068    0.0000
                       18  111000001100                0.0017    0.0410    0.0000
                       19  101100001100                0.0026    0.0511    0.0000
                       20  110001001100                0.0353    0.1880    0.0000
                       21  100101001100                0.0141    0.1187    0.0000
                       22  010000111100                0.0050   -0.0710    0.0000
                       24  001011100010                0.0124    0.1115    0.0000
                       25  110010010010                0.0091    0.0953    0.0000
                       26  100110010010                0.0040   -0.0634    0.0000
                       30  000010111010                0.0158    0.1258    0.0000
                       31  110010000110                0.0061   -0.0780    0.0000
                       32  100110000110                0.0025    0.0498    0.0000
                       33  101001000110                0.0049   -0.0699    0.0000
                       34  001000110110                0.0127    0.1125    0.0000
                       35  000001110110                0.0087    0.0933    0.0000
                       36  000010101110                0.0248    0.1576    0.0000
                       38  011010100001                0.0063   -0.0796    0.0000
                       39  001110100001                0.0116    0.1077    0.0000
                       40  010011100001                0.0134    0.1156    0.0000
                       42  111000010001                0.0025   -0.0502    0.0000
                       45  100101010001                0.0016   -0.0399    0.0000
                       46  110010001001                0.0196   -0.1401    0.0000
                       47  100110001001                0.0153   -0.1238    0.0000
                       48  101001001001                0.0071    0.0842    0.0000
                       50  000001111001                0.0101   -0.1007    0.0000
                       51  111000000101                0.0081    0.0897    0.0000
                       52  101100000101                0.0010   -0.0320    0.0000
                       53  110001000101                0.0329    0.1814    0.0000
                       54  100101000101                0.0025    0.0498    0.0000
                       55  010000110101                0.0038    0.0616    0.0000
                       56  000100110101                0.0061   -0.0783    0.0000
                       57  001000101101                0.0038   -0.0616    0.0000
                       59  101010000011                0.0089   -0.0946    0.0000
                       60  100011000011                0.0025    0.0498    0.0000
