z,bind
1.3,0.012486090000000227
1.4,-0.035153209999999935
1.5,-0.06424752000000045
1.6,-0.08046625999999979
1.7,-0.08782539999999994
1.8,-0.08916959000000013
1.9,-0.08651050000000027
2.0,-0.0812716499999998
2.1,-0.07446085000000047
2.2,-0.06679512000000021
