z bind
1.3 0.06627441999999206
1.4 -0.09591907000000077
1.5 -0.1812612499999986
1.6 -0.2170384900000002
1.7 -0.22178038999999927
1.8 -0.20797642000000138
1.9 -0.1838829000000075
