                  1  1111000000                  0.0063    0.0794    0.0000
                  2  1011100000                  0.0063    0.0794    0.0000
                  4  0101011000                  0.1428   -0.3779    0.0000
                  5  1000111000                  0.2142   -0.4628    0.0000
                  6  0001111000                  0.0025   -0.0502    0.0000
                  9  0100110100                  0.0126    0.1123    0.0000
                 11  0010101100                  0.0153   -0.1239    0.0000
                 13  1100001010                  0.1428    0.3779    0.0000
                 15  1000101010                  0.0227    0.1507    0.0000
                 16  0001101010                  0.0272   -0.1649    0.0000
                 19  0100100110                  0.0021    0.0459    0.0000
                 20  0000011110                  0.0063   -0.0794    0.0000
                 21  1100010001                  0.2142    0.4628    0.0000
                 22  0101010001                  0.0227   -0.1507    0.0000
                 24  0001110001                  0.0477   -0.2183    0.0000
                 25  1010001001                  0.0126   -0.1123    0.0000
                 26  0011001001                  0.0021   -0.0459    0.0000
                 28  0110000101                  0.0153    0.1239    0.0000
                 30  1100000011                  0.0025    0.0502    0.0000
                 31  0101000011                  0.0272    0.1649    0.0000
                 32  1000100011                  0.0477    0.2183    0.0000
                 34  0000010111                  0.0063   -0.0794    0.0000
