z,bind
1.5,0.03864275999999478
1.6,-0.02672603999999268
1.7,-0.05929574000000315
1.8,-0.07257973999997347
1.9,-0.07482323999999352
2.0,-0.07092413999998115
2.1,-0.06377133999998108
2.2,-0.05509393999997059
