                                                  

     Z,SCF,CCSD,A_SCF,A_CCSD,B_SCF,B_CCSD
   1.5,   -150.3093427,   -151.3261590,   -134.7806322,   -135.4985808,   -15.68703503,   -15.86622096
   1.6,   -150.3861286,   -151.3915278,      0.0000000,      0.0000000,     0.00000000,     0.00000000
   1.7,   -150.4309050,   -151.4240975,      0.0000000,      0.0000000,     0.00000000,     0.00000000
   1.8,   -150.4548644,   -151.4373815,      0.0000000,      0.0000000,     0.00000000,     0.00000000
   1.9,   -150.4653793,   -151.4396250,      0.0000000,      0.0000000,     0.00000000,     0.00000000
   2.0,   -150.4672958,   -151.4357259,      0.0000000,      0.0000000,     0.00000000,     0.00000000
   2.1,   -150.4638114,   -151.4285731,      0.0000000,      0.0000000,     0.00000000,     0.00000000
   2.2,   -150.4570361,   -151.4198957,      0.0000000,      0.0000000,     0.00000000,     0.00000000
                                                  
