z,bind
1.4,0.007917849995718262
1.5,-0.023072149999935954
1.6,-0.04019215000400583
1.7,-0.04794215000103724
1.8,-0.04940215000053433
1.9,-0.046722149999115226
2.0,-0.041382150003047735
2.1,-0.034402150001116405
2.2,-0.026532150003478472
