     Z,SCF,CCSD
   1.885,   -142.5261813,   -143.5114744
   1.835,   -142.5212732,   -143.5121702
   1.785,   -142.5138058,   -143.5112849
   1.735,   -142.5032698,   -143.5082745
   1.685,   -142.4890968,   -143.5023902
   1.635,   -142.4706618,   -143.4926504
   1.585,   -142.4472821,   -143.4778381
   1.535,   -142.4182153,   -143.4563950
   1.485,   -142.3827107,   -143.4265336
