     Z,SCF,CCSD
   1.885,   -142.5547228,   -143.5419984
   1.835,   -142.5502274,   -143.5430861
   1.785,   -142.5432346,   -143.5426494
   1.735,   -142.5332438,   -143.5401535
   1.685,   -142.5196930,   -143.5348515
   1.635,   -142.5019612,   -143.5257732
   1.585,   -142.4793659,   -143.5116919
   1.535,   -142.4511675,   -143.4911140
   1.485,   -142.4166326,   -143.4622010

