     Z,SCF,CCSD
   1.885,   -142.3682390,   -143.3556007
   1.835,   -142.3631666,   -143.3561437
   1.785,   -142.3555103,   -143.3550820
   1.735,   -142.3447584,   -143.3518693
   1.685,   -142.3303401,   -143.3457548
   1.635,   -142.3116303,   -143.3357546
   1.585,   -142.2879480,   -143.3206480
   1.535,   -142.2585544,   -143.2988757
   1.485,   -142.2227020,   -143.2686475
