Z,SCF,CCSD,A_SCF,A_CCSD,B_SCF,B_CCSD
1.6,-161.7083167,-162.8661091,-146.1178430,-146.9866569,-15.68976901,-15.88033388
1.7,-161.7609214,-162.9050270
1.8,-161.7922775,-162.9262795
1.9,-161.8092016,-162.9361264
2.0,-161.8165153,-162.9386404
2.1,-161.8175465,-162.9365059
2.2,-161.8145597,-162.9315357
2.3,-161.8090821,-162.9249514
2.4,-161.8021359,-162.9175788
