z,bind
1.2,-0.035482529999980916
1.3,-0.08149643000000062
1.4,-0.10463063000000183
1.5,-0.11319303000000425
1.6,-0.11257432999998607
1.7,-0.10630582999998162
1.8,-0.09672902999999089
