z,bind
1.5,0.027812960000012765
1.6,-0.03529374000000729
1.7,-0.06590163999998566
1.8,-0.07744113999998348
1.9,-0.07818493999999276
2.0,-0.07304543999998003
2.1,-0.06490243999999024
2.2,-0.05548893999999649
