              1  1111000000                  0.0084   -0.0917    0.0000
              2  1011100000                  0.1014    0.3184    0.0000
              4  0110011000                  0.0108   -0.1038    0.0000
              5  1000111000                  0.0646    0.2542    0.0000
              7  1010010100                  0.1115    0.3339    0.0000
              8  1100001100                  0.0108   -0.1038    0.0000
              9  0110001100                  0.0024    0.0487    0.0000
             10  1000101100                  0.0305   -0.1746    0.0000
             12  1001010010                  0.0041   -0.0640    0.0000
             13  0011010010                  0.0090    0.0947    0.0000
             14  0100110010                  0.0677   -0.2602    0.0000
             15  0101001010                  0.0040   -0.0635    0.0000
             16  0001101010                  0.0320    0.1790    0.0000
             17  1001000110                  0.0090    0.0947    0.0000
             18  0011000110                  0.0249   -0.1577    0.0000
             19  0100100110                  0.0084   -0.0919    0.0000
             20  0000011110                  0.0084   -0.0917    0.0000
             21  1100010001                  0.0646    0.2542    0.0000
             22  0110010001                  0.0305   -0.1746    0.0000
             23  1000110001                  0.0728   -0.2698    0.0000
             24  0010110001                  0.0246   -0.1570    0.0000
             25  1001001001                  0.0677   -0.2602    0.0000
             26  0011001001                  0.0084   -0.0919    0.0000
             30  1000100101                  0.0246   -0.1570    0.0000
             31  0010100101                  0.0062   -0.0789    0.0000
             32  0101000011                  0.0320    0.1790    0.0000
             33  0001100011                  0.0560    0.2366    0.0000
             34  0000010111                  0.1014    0.3184    0.0000
