            1  1111000000                  0.0405   -0.2012    0.0000
            2  1011100000                  0.0404   -0.2009    0.0000
            4  0110011000                  0.0462   -0.2150    0.0000
            5  1000111000                  0.0308   -0.1755    0.0000
            6  0010111000                  0.0476   -0.2181    0.0000
            8  1100001100                  0.0462    0.2150    0.0000
           10  1000101100                  0.0719    0.2681    0.0000
           11  0010101100                  0.0228    0.1511    0.0000
           14  0100110010                  0.0992   -0.3149    0.0000
           16  0001101010                  0.0677   -0.2602    0.0000
           19  0100100110                  0.0154   -0.1242    0.0000
           20  0000011110                  0.0405    0.2012    0.0000
           21  1100010001                  0.0308    0.1755    0.0000
           22  0110010001                  0.0719   -0.2681    0.0000
           24  0010110001                  0.0176   -0.1326    0.0000
           25  1001001001                  0.0992    0.3149    0.0000
           26  0011001001                  0.0154    0.1242    0.0000
           28  1100000101                  0.0476    0.2181    0.0000
           29  0110000101                  0.0228   -0.1511    0.0000
           30  1000100101                  0.0176    0.1326    0.0000
           32  0101000011                  0.0677    0.2602    0.0000
           34  0000010111                  0.0404    0.2009    0.0000
