         1  011101111100                0.0122   -0.1102    0.0000
         2  111111010010                0.0052    0.0724    0.0000
         3  011011111010                0.0705   -0.2654    0.0000
         4  001111111010                0.0404   -0.2010    0.0000
         5  111111000110                0.0109   -0.1042    0.0000
         9  001111101110                0.0332    0.1822    0.0000
        11  111001011110                0.0301   -0.1735    0.0000
        12  101101011110                0.0186    0.1362    0.0000
        13  111111001001                0.0243   -0.1560    0.0000
        14  011110111001                0.0301   -0.1735    0.0000
        15  010111111001                0.0274   -0.1656    0.0000
        16  011101110101                0.0101   -0.1007    0.0000
        17  011110101101                0.0186    0.1362    0.0000
        18  010111101101                0.0013   -0.0366    0.0000
        19  111100011101                0.0122   -0.1102    0.0000
        20  110101011101                0.0101   -0.1007    0.0000
        21  011011110011                0.0408   -0.2021    0.0000
        22  001111110011                0.1182   -0.3439    0.0000
        23  111010011011                0.0705   -0.2654    0.0000
        25  110011011011                0.0408   -0.2021    0.0000
        26  100111011011                0.0324   -0.1801    0.0000
        27  011011100111                0.0324   -0.1801    0.0000
        28  001111100111                0.0237   -0.1541    0.0000
        30  111001010111                0.0274   -0.1656    0.0000
        31  101101010111                0.0013   -0.0366    0.0000
        32  111010001111                0.0404   -0.2010    0.0000
        33  101110001111                0.0332    0.1822    0.0000
        34  110011001111                0.1182   -0.3439    0.0000
        35  100111001111                0.0237   -0.1541    0.0000
        36  010010111111                0.0052    0.0724    0.0000
        37  000110111111                0.0109   -0.1042    0.0000
        38  001001111111                0.0243   -0.1560    0.0000
