Z,SCF,CCSD,A_SCF,A_CCSD,B_SCF,B_CCSD
1.4,-119.2321811,-120.1486841,-103.6677844,-104.2746741,-15.68718916,-15.86568094
1.5,-119.3264863,-120.2505560
1.6,-119.3661685,-120.2978905
1.7,-119.3728423,-120.3119301
1.8,-119.3609609,-120.3061629
1.9,-119.3331957,-120.2896232
