SCF,GAPS
-134.996307,0.0
-134.83983899999998,0.15646800000001804
-134.926378,0.0699290000000019
-134.714498,0.28180900000000975
-134.63083,0.3654769999999985
-134.009449,0.9868580000000122
-132.871917,2.1243900000000053
-131.22568700000002,3.7706199999999797
-129.037147,5.959159999999997
-126.32256399999999,8.673743000000016
-102.35783599999999,32.63847100000001
-72.220261,62.77604600000001
-33.939448,101.056859
-127.60308500000001,7.393221999999994
