           1  1111000000                  0.0632    0.2514    0.0000
           4  0110011000                  0.1047   -0.3236    0.0000
           5  1000111000                  0.0175   -0.1321    0.0000
           6  0010111000                  0.0768   -0.2772    0.0000
           7  1010010100                  0.0503   -0.2244    0.0000
           8  1100001100                  0.1047   -0.3236    0.0000
           9  0110001100                  0.0698    0.2642    0.0000
          10  1000101100                  0.0670   -0.2589    0.0000
          12  1001010010                  0.0021    0.0457    0.0000
          13  0011010010                  0.0052   -0.0722    0.0000
          14  0100110010                  0.0175   -0.1322    0.0000
          15  0101001010                  0.0598   -0.2446    0.0000
          16  0001101010                  0.0040   -0.0636    0.0000
          17  1001000110                  0.0052   -0.0722    0.0000
          18  0011000110                  0.0114    0.1067    0.0000
          19  0100100110                  0.0021   -0.0458    0.0000
          20  0000011110                  0.0632    0.2514    0.0000
          21  1100010001                  0.0175   -0.1321    0.0000
          22  0110010001                  0.0670   -0.2589    0.0000
          23  1000110001                  0.0306    0.1748    0.0000
          24  0010110001                  0.0193   -0.1391    0.0000
          25  1001001001                  0.0175   -0.1322    0.0000
          26  0011001001                  0.0021   -0.0458    0.0000
          28  1100000101                  0.0768   -0.2772    0.0000
          30  1000100101                  0.0193   -0.1391    0.0000
          31  0010100101                  0.0178   -0.1334    0.0000
          32  0101000011                  0.0040   -0.0636    0.0000
