z,bind
1.5,0.26149861999999935
1.6,0.11291433000000062
1.7,0.018909349999999492
1.8,-0.03785404000000092
1.9,-0.06930577000000149
2.0,-0.08382976999999947
2.1,-0.08760286999999956
2.2,-0.08599838000000126
