          1  1110111100                  0.2771   -0.5264    0.0000
          2  1101111010                  0.2771    0.5264    0.0000
          3  0111111010                  0.0566    0.2380    0.0000
          4  1111010110                  0.0060   -0.0777    0.0000
          5  1011110110                  0.0035   -0.0595    0.0000
          6  1101101110                  0.0204    0.1428    0.0000
          7  0111101110                  0.0035    0.0595    0.0000
          8  1111011001                  0.2217    0.4708    0.0000
          9  1011111001                  0.0148   -0.1217    0.0000
         10  1110110101                  0.0015   -0.0389    0.0000
         11  1111001101                  0.0367    0.1916    0.0000
         13  1101110011                  0.0136    0.1166    0.0000
         15  1101100111                  0.0024   -0.0486    0.0000
         17  1001011111                  0.0370    0.1924    0.0000
         18  0011011111                  0.0047   -0.0687    0.0000
         19  0100111111                  0.0227   -0.1505    0.0000
