                        1  1111011110                  0.0069   -0.0829    0.0000
                        3  1011111101                  0.2716   -0.5211    0.0000
                        4  1101111011                  0.0044    0.0662    0.0000
                        5  0111111011                  0.0453   -0.2127    0.0000
                        6  1110110111                  0.2716   -0.5211    0.0000
                        7  1011110111                  0.1775    0.4213    0.0000
                        8  1101101111                  0.0453   -0.2127    0.0000
                        9  0111101111                  0.1773   -0.4211    0.0000
