z,bind
1.2,-0.0500526300000238
1.3,-0.09134873000003474
1.4,-0.11111603000001857
1.5,-0.11751333000002184
1.6,-0.11571553000000201
1.7,-0.10905662999998278
1.8,-0.09970773000004762
1.9,-0.08907953000000568
2.0,-0.07808933000002505
