z,bind
1.4,-0.0008097099999996304
1.5,-0.029933879999999857
1.6,-0.04608469999999987
1.7,-0.05330786999999948
1.8,-0.05446735999999952
1.9,-0.05158906999999957
2.0,-0.04610513999999999
2.1,-0.03902873999999923
2.2,-0.03107900999999924
