z,bind
1.2,-0.05668952999998489
1.3,-0.09731093000000535
1.4,-0.11635852999999863
1.5,-0.12202633000002472
1.6,-0.119517529999981
1.7,-0.11218592999999466
1.8,-0.1022149300000158
1.9,-0.09102392999999076
2.0,-0.07953453000000288
