                    1  1110111100                  0.2761    0.5255    0.0000
                    2  1101111010                  0.2761   -0.5255    0.0000
                    3  0111111010                  0.0573    0.2394    0.0000
                    4  1111010110                  0.0061    0.0782    0.0000
                    5  1011110110                  0.0036    0.0600    0.0000
                    6  1101101110                  0.0206    0.1436    0.0000
                    7  0111101110                  0.0036   -0.0600    0.0000
                    8  1111011001                  0.2209    0.4700    0.0000
                    9  1011111001                  0.0150   -0.1224    0.0000
                   10  1110110101                  0.0015    0.0391    0.0000
                   11  1111001101                  0.0371   -0.1927    0.0000
                   13  1101110011                  0.0138   -0.1173    0.0000
                   15  1101100111                  0.0024   -0.0490    0.0000
                   17  1001011111                  0.0374    0.1935    0.0000
                   18  0011011111                  0.0048    0.0692    0.0000
                   19  0100111111                  0.0229   -0.1514    0.0000
