z,bind
1.985,-0.07298935000035556
1.935,-0.07589135000053204
1.885,-0.07791035000009572
1.835,-0.07875635000091563
1.785,-0.07802035000095486
1.735,-0.0751533500008037
1.685,-0.06939735000032954
1.635,-0.0597643500006626
1.585,-0.045041350000431635
1.535,-0.023687350000002994
1.485,0.006119649998979071
