250	0.00848657
260	0.00708352
270	0.00576316
280	0.00456699
290	0.00351646
300	0.00263480
310	0.00193333
320	0.00137727
330	0.00095031
340	0.00064734
350	0.00042283
360	0.00027584
370	0.00017710
380	0.00011514
390	0.01331825
400	0.00006243
410	0.01328853
420	0.00004798
430	0.00004841
440	0.00004545
450	0.00004497
460	0.00004580
470	0.00004320
480	0.00004378
490	0.00004114
500	0.00004153
510	0.00003777
520	0.00003646
530	0.00003404
540	0.00003550
550	0.00003176
560	0.00003025
570	0.00002968
580	0.00002936
590	0.00002887
600	0.00002727
