z,bind
1.985,-0.07393215999998759
1.935,-0.0769144599999727
1.885,-0.07904065999999332
1.835,-0.0800192599999896
1.785,-0.07945575999999122
1.735,-0.07680895999995485
1.685,-0.07132305999998678
1.635,-0.062020559999997005
1.585,-0.04766575999999034
1.535,-0.026756759999972957
1.485,0.002541040000021866
