z,bind
1.4,0.013177849997444702
1.5,-0.020652149999224656
1.6,-0.03998215000203492
1.7,-0.04940215000053433
1.8,-0.052122150000942946
1.9,-0.05036215000174854
2.0,-0.04570214999941674
2.1,-0.039212150003296864
2.2,-0.031692150000455166
