z,bind
1.5,0.0384890599999963
1.6,-0.02685403999998215
1.7,-0.0593965399999874
1.8,-0.07265474000001149
1.9,-0.07487504000001621
2.0,-0.0709563400000306
2.1,-0.06378804000001281
2.2,-0.05509873999999826
