                                                  

       SCF,CCSD
   -30.11019994,   -30.40601676
   -30.07196077,   -30.33894692
   -30.04480521,   -30.32529640
   -29.93601638,   -30.19738222
   -29.87010387,   -30.13354285
   -29.55281747,   -29.79270610
                                                  
