r bind
1.40   0.11486500
1.50  -0.02705264
1.60  -0.10294618
1.70  -0.13830666
1.80  -0.14909785
1.90  -0.14515574
2.00  -0.13239888
2.10  -0.11494535
2.20  -0.09637865
