z,bind
1.4,0.02795927000000009
1.5,-0.0060539400000002574
1.6,-0.026457419999999954
1.7,-0.03732438000000038
1.8,-0.04153805999999982
1.9,-0.04115966000000004
2.0,-0.037676359999999964
2.1,-0.032169739999999725
2.2,-0.02543093999999979
