                                                  

       SCF,CCSD
   -30.31743107,   -30.58565036
   -30.27907794,   -30.51891518
   -30.24848633,   -30.49858621
   -30.14286939,   -30.37734701
   -30.07187169,   -30.30531626
   -29.75902417,   -29.97329500
                                                  
