r bind
1.20   0.03634981
1.30  -0.03383068
1.40  -0.07515892
1.50  -0.09727712
1.60  -0.10668666
1.70  -0.10779250
1.80  -0.10359708
1.90  -0.09615771
2.00  -0.08688923
