                        1  111101000000                0.0171    0.1307    0.0000
                        2  101111000000                0.0464    0.2154    0.0000
                        3  011001110000                0.0053    0.0727    0.0000
                        4  010101110000                0.0072   -0.0851    0.0000
                        5  001011110000                0.0489   -0.2212    0.0000
                        6  000111110000                0.0278   -0.1666    0.0000
                        7  011010101000                0.0072   -0.0846    0.0000
                        8  010110101000                0.0618   -0.2487    0.0000
                       11  110100011000                0.0169    0.1301    0.0000
                       12  101010011000                0.0270    0.1643    0.0000
                       13  100110011000                0.0252    0.1586    0.0000
                       14  011010100100                0.0015   -0.0384    0.0000
                       15  010110100100                0.0096   -0.0980    0.0000
                       16  001101100100                0.0024   -0.0491    0.0000
                       17  111000010100                0.0274   -0.1656    0.0000
                       19  101010010100                0.0514    0.2268    0.0000
                       20  100110010100                0.0145    0.1204    0.0000
                       21  101100001100                0.0041   -0.0644    0.0000
                       22  001000111100                0.0123    0.1109    0.0000
                       23  000100111100                0.0404    0.2010    0.0000
                       24  011001100010                0.0141   -0.1187    0.0000
                       25  010101100010                0.0255   -0.1598    0.0000
                       26  001011100010                0.0096    0.0979    0.0000
                       27  000111100010                0.0014   -0.0376    0.0000
                       29  101001010010                0.0746    0.2731    0.0000
                       30  100101010010                0.0121    0.1100    0.0000
                       31  111000001010                0.0060   -0.0772    0.0000
                       32  110100001010                0.0260   -0.1612    0.0000
                       33  101010001010                0.0027    0.0522    0.0000
                       34  100110001010                0.0045   -0.0668    0.0000
                       35  010000111010                0.0354    0.1882    0.0000
                       36  000010111010                0.0165   -0.1283    0.0000
                       37  111000000110                0.0219   -0.1481    0.0000
                       38  110100000110                0.0116   -0.1075    0.0000
                       39  101010000110                0.0169    0.1299    0.0000
                       41  010000110110                0.0056    0.0748    0.0000
                       42  000010110110                0.0022   -0.0471    0.0000
                       44  000100101110                0.0256    0.1601    0.0000
                       45  010011100001                0.0239   -0.1545    0.0000
                       47  100011010001                0.0531    0.2303    0.0000
                       48  110010001001                0.0306   -0.1748    0.0000
                       51  000001111001                0.0053   -0.0727    0.0000
                       52  110010000101                0.0053   -0.0725    0.0000
                       54  100101000101                0.0011    0.0336    0.0000
                       55  000001110101                0.0148    0.1216    0.0000
                       56  010000101101                0.0163    0.1278    0.0000
                       57  000010101101                0.0130    0.1139    0.0000
                       58  100000011101                0.0276   -0.1661    0.0000
                       59  110001000011                0.0254   -0.1595    0.0000
                       60  100011000011                0.0025   -0.0505    0.0000
                       61  000001101011                0.0012    0.0341    0.0000
                       62  000001100111                0.0035   -0.0595    0.0000
                       63  100000001111                0.0073   -0.0856    0.0000
