energy   error   state
-134.6006902 0.00155094604 1.7
-134.6874889 0.001473405731 1.8
-134.7281292 0.00120382228 1.9
-134.7380502 0.0010352708 2.0
-134.728707 0.001310321646 2.1
-134.7054266 0.001254632221 2.2
