     Z,SCF,CCSD
   1.4,   -104.3179968,   -104.9791033
   1.5,   -104.3289838,   -104.9878230
   1.6,   -104.3306768,   -104.9873346
   1.7,   -104.3265263,   -104.9811823
   1.8,   -104.3188135,   -104.9717219
