z,bind
1.2,-0.03567923000001294
1.3,-0.08204942999999709
1.4,-0.10553353000000165
1.5,-0.11441102999999864
1.6,-0.11406282999999384
1.7,-0.10801982999998849
1.8,-0.09862653000000343
