z,bind
1.5,0.0685818100000013
1.6,-0.03724232000000072
1.7,-0.09523075999999975
1.8,-0.12268860000000004
1.9,-0.13106193000000133
2.0,-0.1279578999999984
2.1,-0.11860313000000033
2.2,-0.10738916000000032
