z,bind
1.5,0.002709329999998289
1.6,-0.07780407999999994
1.7,-0.120575070000001
1.8,-0.13876269000000008
1.9,-0.14138226000000031
2.0,-0.1346142499999985
2.1,-0.1228428000000008
2.2,-0.10998345000000143
