0: output to I.dmc.o
48: Timestep is 1.15092830882353
1913: Timestep is 1.15092830882353
826: Timestep is 1.15092830882353
1098: Timestep is 1.15092830882353
281: Timestep is 1.15092830882353
1644: Timestep is 1.15092830882353
554: Timestep is 1.15092830882353
49: Timestep is 1.15092830882353
282: Timestep is 1.15092830882353
1914: Timestep is 1.15092830882353
827: Timestep is 1.15092830882353
1099: Timestep is 1.15092830882353
1645: Timestep is 1.15092830882353
555: Timestep is 1.15092830882353
1369: Timestep is 1.15092830882353
50: Timestep is 1.15092830882353
283: Timestep is 1.15092830882353
1916: Timestep is 1.15092830882353
828: Timestep is 1.15092830882353
1100: Timestep is 1.15092830882353
1646: Timestep is 1.15092830882353
556: Timestep is 1.15092830882353
1370: Timestep is 1.15092830882353
51: Timestep is 1.15092830882353
284: Timestep is 1.15092830882353
1917: Timestep is 1.15092830882353
829: Timestep is 1.15092830882353
1101: Timestep is 1.15092830882353
52: Timestep is 1.15092830882353
285: Timestep is 1.15092830882353
557: Timestep is 1.15092830882353
1371: Timestep is 1.15092830882353
1918: Timestep is 1.15092830882353
830: Timestep is 1.15092830882353
1102: Timestep is 1.15092830882353
286: Timestep is 1.15092830882353
558: Timestep is 1.15092830882353
1372: Timestep is 1.15092830882353
1919: Timestep is 1.15092830882353
831: Timestep is 1.15092830882353
1103: Timestep is 1.15092830882353
287: Timestep is 1.15092830882353
559: Timestep is 1.15092830882353
1373: Timestep is 1.15092830882353
1920: Timestep is 1.15092830882353
560: Timestep is 1.15092830882353
1374: Timestep is 1.15092830882353
1375: Timestep is 1.15092830882353
53: Timestep is 1.15092830882353
54: Timestep is 1.15092830882353
1647: Timestep is 1.15092830882353
55: Timestep is 1.15092830882353
1648: Timestep is 1.15092830882353
832: Timestep is 1.15092830882353
1104: Timestep is 1.15092830882353
56: Timestep is 1.15092830882353
1649: Timestep is 1.15092830882353
833: Timestep is 1.15092830882353
1105: Timestep is 1.15092830882353
288: Timestep is 1.15092830882353
561: Timestep is 1.15092830882353
1921: Timestep is 1.15092830882353
58: Timestep is 1.15092830882353
1650: Timestep is 1.15092830882353
834: Timestep is 1.15092830882353
1106: Timestep is 1.15092830882353
289: Timestep is 1.15092830882353
562: Timestep is 1.15092830882353
1376: Timestep is 1.15092830882353
1922: Timestep is 1.15092830882353
59: Timestep is 1.15092830882353
290: Timestep is 1.15092830882353
1651: Timestep is 1.15092830882353
835: Timestep is 1.15092830882353
1107: Timestep is 1.15092830882353
60: Timestep is 1.15092830882353
563: Timestep is 1.15092830882353
1377: Timestep is 1.15092830882353
1923: Timestep is 1.15092830882353
291: Timestep is 1.15092830882353
1652: Timestep is 1.15092830882353
836: Timestep is 1.15092830882353
1108: Timestep is 1.15092830882353
292: Timestep is 1.15092830882353
1653: Timestep is 1.15092830882353
564: Timestep is 1.15092830882353
1378: Timestep is 1.15092830882353
1924: Timestep is 1.15092830882353
837: Timestep is 1.15092830882353
1109: Timestep is 1.15092830882353
61: Timestep is 1.15092830882353
293: Timestep is 1.15092830882353
565: Timestep is 1.15092830882353
1379: Timestep is 1.15092830882353
1925: Timestep is 1.15092830882353
566: Timestep is 1.15092830882353
1380: Timestep is 1.15092830882353
1926: Timestep is 1.15092830882353
1381: Timestep is 1.15092830882353
1110: Timestep is 1.15092830882353
62: Timestep is 1.15092830882353
1654: Timestep is 1.15092830882353
838: Timestep is 1.15092830882353
63: Timestep is 1.15092830882353
1655: Timestep is 1.15092830882353
839: Timestep is 1.15092830882353
1111: Timestep is 1.15092830882353
294: Timestep is 1.15092830882353
567: Timestep is 1.15092830882353
1927: Timestep is 1.15092830882353
64: Timestep is 1.15092830882353
1656: Timestep is 1.15092830882353
840: Timestep is 1.15092830882353
1112: Timestep is 1.15092830882353
295: Timestep is 1.15092830882353
568: Timestep is 1.15092830882353
1928: Timestep is 1.15092830882353
1657: Timestep is 1.15092830882353
1382: Timestep is 1.15092830882353
841: Timestep is 1.15092830882353
1113: Timestep is 1.15092830882353
65: Timestep is 1.15092830882353
296: Timestep is 1.15092830882353
569: Timestep is 1.15092830882353
1929: Timestep is 1.15092830882353
1658: Timestep is 1.15092830882353
1383: Timestep is 1.15092830882353
842: Timestep is 1.15092830882353
1114: Timestep is 1.15092830882353
66: Timestep is 1.15092830882353
297: Timestep is 1.15092830882353
570: Timestep is 1.15092830882353
1930: Timestep is 1.15092830882353
1659: Timestep is 1.15092830882353
1384: Timestep is 1.15092830882353
843: Timestep is 1.15092830882353
1115: Timestep is 1.15092830882353
298: Timestep is 1.15092830882353
571: Timestep is 1.15092830882353
1931: Timestep is 1.15092830882353
1385: Timestep is 1.15092830882353
844: Timestep is 1.15092830882353
1116: Timestep is 1.15092830882353
67: Timestep is 1.15092830882353
299: Timestep is 1.15092830882353
1660: Timestep is 1.15092830882353
572: Timestep is 1.15092830882353
1386: Timestep is 1.15092830882353
1932: Timestep is 1.15092830882353
68: Timestep is 1.15092830882353
1661: Timestep is 1.15092830882353
573: Timestep is 1.15092830882353
1387: Timestep is 1.15092830882353
69: Timestep is 1.15092830882353
845: Timestep is 1.15092830882353
1117: Timestep is 1.15092830882353
300: Timestep is 1.15092830882353
1662: Timestep is 1.15092830882353
70: Timestep is 1.15092830882353
846: Timestep is 1.15092830882353
1118: Timestep is 1.15092830882353
301: Timestep is 1.15092830882353
1663: Timestep is 1.15092830882353
1388: Timestep is 1.15092830882353
1933: Timestep is 1.15092830882353
847: Timestep is 1.15092830882353
1119: Timestep is 1.15092830882353
71: Timestep is 1.15092830882353
302: Timestep is 1.15092830882353
1664: Timestep is 1.15092830882353
1389: Timestep is 1.15092830882353
1934: Timestep is 1.15092830882353
848: Timestep is 1.15092830882353
1120: Timestep is 1.15092830882353
72: Timestep is 1.15092830882353
303: Timestep is 1.15092830882353
1665: Timestep is 1.15092830882353
1390: Timestep is 1.15092830882353
1935: Timestep is 1.15092830882353
849: Timestep is 1.15092830882353
1121: Timestep is 1.15092830882353
304: Timestep is 1.15092830882353
1666: Timestep is 1.15092830882353
1391: Timestep is 1.15092830882353
1936: Timestep is 1.15092830882353
850: Timestep is 1.15092830882353
1122: Timestep is 1.15092830882353
305: Timestep is 1.15092830882353
1392: Timestep is 1.15092830882353
1937: Timestep is 1.15092830882353
574: Timestep is 1.15092830882353
306: Timestep is 1.15092830882353
1393: Timestep is 1.15092830882353
1938: Timestep is 1.15092830882353
575: Timestep is 1.15092830882353
1394: Timestep is 1.15092830882353
1939: Timestep is 1.15092830882353
576: Timestep is 1.15092830882353
73: Timestep is 1.15092830882353
1667: Timestep is 1.15092830882353
851: Timestep is 1.15092830882353
1123: Timestep is 1.15092830882353
74: Timestep is 1.15092830882353
307: Timestep is 1.15092830882353
1668: Timestep is 1.15092830882353
577: Timestep is 1.15092830882353
852: Timestep is 1.15092830882353
75: Timestep is 1.15092830882353
578: Timestep is 1.15092830882353
853: Timestep is 1.15092830882353
1124: Timestep is 1.15092830882353
76: Timestep is 1.15092830882353
308: Timestep is 1.15092830882353
1669: Timestep is 1.15092830882353
579: Timestep is 1.15092830882353
1395: Timestep is 1.15092830882353
854: Timestep is 1.15092830882353
1940: Timestep is 1.15092830882353
1125: Timestep is 1.15092830882353
77: Timestep is 1.15092830882353
309: Timestep is 1.15092830882353
1670: Timestep is 1.15092830882353
855: Timestep is 1.15092830882353
1396: Timestep is 1.15092830882353
1941: Timestep is 1.15092830882353
310: Timestep is 1.15092830882353
856: Timestep is 1.15092830882353
1126: Timestep is 1.15092830882353
78: Timestep is 1.15092830882353
1671: Timestep is 1.15092830882353
1397: Timestep is 1.15092830882353
1942: Timestep is 1.15092830882353
311: Timestep is 1.15092830882353
857: Timestep is 1.15092830882353
1127: Timestep is 1.15092830882353
79: Timestep is 1.15092830882353
1672: Timestep is 1.15092830882353
1398: Timestep is 1.15092830882353
1943: Timestep is 1.15092830882353
312: Timestep is 1.15092830882353
580: Timestep is 1.15092830882353
1128: Timestep is 1.15092830882353
1673: Timestep is 1.15092830882353
1399: Timestep is 1.15092830882353
581: Timestep is 1.15092830882353
1944: Timestep is 1.15092830882353
1129: Timestep is 1.15092830882353
582: Timestep is 1.15092830882353
1400: Timestep is 1.15092830882353
1945: Timestep is 1.15092830882353
583: Timestep is 1.15092830882353
584: Timestep is 1.15092830882353
585: Timestep is 1.15092830882353
80: Timestep is 1.15092830882353
313: Timestep is 1.15092830882353
1674: Timestep is 1.15092830882353
586: Timestep is 1.15092830882353
1401: Timestep is 1.15092830882353
1946: Timestep is 1.15092830882353
858: Timestep is 1.15092830882353
1130: Timestep is 1.15092830882353
81: Timestep is 1.15092830882353
314: Timestep is 1.15092830882353
1675: Timestep is 1.15092830882353
587: Timestep is 1.15092830882353
1402: Timestep is 1.15092830882353
1947: Timestep is 1.15092830882353
859: Timestep is 1.15092830882353
82: Timestep is 1.15092830882353
315: Timestep is 1.15092830882353
1676: Timestep is 1.15092830882353
588: Timestep is 1.15092830882353
1403: Timestep is 1.15092830882353
1948: Timestep is 1.15092830882353
860: Timestep is 1.15092830882353
1131: Timestep is 1.15092830882353
83: Timestep is 1.15092830882353
316: Timestep is 1.15092830882353
1677: Timestep is 1.15092830882353
589: Timestep is 1.15092830882353
1404: Timestep is 1.15092830882353
1949: Timestep is 1.15092830882353
861: Timestep is 1.15092830882353
1132: Timestep is 1.15092830882353
84: Timestep is 1.15092830882353
317: Timestep is 1.15092830882353
1678: Timestep is 1.15092830882353
590: Timestep is 1.15092830882353
1405: Timestep is 1.15092830882353
1950: Timestep is 1.15092830882353
862: Timestep is 1.15092830882353
1133: Timestep is 1.15092830882353
85: Timestep is 1.15092830882353
1406: Timestep is 1.15092830882353
863: Timestep is 1.15092830882353
1134: Timestep is 1.15092830882353
1679: Timestep is 1.15092830882353
591: Timestep is 1.15092830882353
1951: Timestep is 1.15092830882353
864: Timestep is 1.15092830882353
1407: Timestep is 1.15092830882353
1135: Timestep is 1.15092830882353
592: Timestep is 1.15092830882353
1680: Timestep is 1.15092830882353
86: Timestep is 1.15092830882353
865: Timestep is 1.15092830882353
87: Timestep is 1.15092830882353
318: Timestep is 1.15092830882353
1681: Timestep is 1.15092830882353
593: Timestep is 1.15092830882353
1408: Timestep is 1.15092830882353
1952: Timestep is 1.15092830882353
866: Timestep is 1.15092830882353
1136: Timestep is 1.15092830882353
319: Timestep is 1.15092830882353
1682: Timestep is 1.15092830882353
594: Timestep is 1.15092830882353
1409: Timestep is 1.15092830882353
1953: Timestep is 1.15092830882353
867: Timestep is 1.15092830882353
88: Timestep is 1.15092830882353
320: Timestep is 1.15092830882353
1683: Timestep is 1.15092830882353
595: Timestep is 1.15092830882353
1137: Timestep is 1.15092830882353
321: Timestep is 1.15092830882353
1684: Timestep is 1.15092830882353
596: Timestep is 1.15092830882353
1410: Timestep is 1.15092830882353
1954: Timestep is 1.15092830882353
1138: Timestep is 1.15092830882353
89: Timestep is 1.15092830882353
322: Timestep is 1.15092830882353
597: Timestep is 1.15092830882353
1955: Timestep is 1.15092830882353
868: Timestep is 1.15092830882353
1139: Timestep is 1.15092830882353
90: Timestep is 1.15092830882353
323: Timestep is 1.15092830882353
1685: Timestep is 1.15092830882353
1411: Timestep is 1.15092830882353
1140: Timestep is 1.15092830882353
1686: Timestep is 1.15092830882353
598: Timestep is 1.15092830882353
1956: Timestep is 1.15092830882353
870: Timestep is 1.15092830882353
1141: Timestep is 1.15092830882353
91: Timestep is 1.15092830882353
324: Timestep is 1.15092830882353
1412: Timestep is 1.15092830882353
871: Timestep is 1.15092830882353
1142: Timestep is 1.15092830882353
92: Timestep is 1.15092830882353
325: Timestep is 1.15092830882353
599: Timestep is 1.15092830882353
1413: Timestep is 1.15092830882353
1957: Timestep is 1.15092830882353
1958: Timestep is 1.15092830882353
872: Timestep is 1.15092830882353
93: Timestep is 1.15092830882353
326: Timestep is 1.15092830882353
1959: Timestep is 1.15092830882353
873: Timestep is 1.15092830882353
874: Timestep is 1.15092830882353
1143: Timestep is 1.15092830882353
1687: Timestep is 1.15092830882353
1144: Timestep is 1.15092830882353
1688: Timestep is 1.15092830882353
600: Timestep is 1.15092830882353
1414: Timestep is 1.15092830882353
1145: Timestep is 1.15092830882353
1689: Timestep is 1.15092830882353
601: Timestep is 1.15092830882353
1415: Timestep is 1.15092830882353
1146: Timestep is 1.15092830882353
327: Timestep is 1.15092830882353
94: Timestep is 1.15092830882353
1690: Timestep is 1.15092830882353
602: Timestep is 1.15092830882353
1960: Timestep is 1.15092830882353
95: Timestep is 1.15092830882353
328: Timestep is 1.15092830882353
1691: Timestep is 1.15092830882353
603: Timestep is 1.15092830882353
1416: Timestep is 1.15092830882353
1147: Timestep is 1.15092830882353
96: Timestep is 1.15092830882353
329: Timestep is 1.15092830882353
604: Timestep is 1.15092830882353
1961: Timestep is 1.15092830882353
875: Timestep is 1.15092830882353
97: Timestep is 1.15092830882353
330: Timestep is 1.15092830882353
605: Timestep is 1.15092830882353
1417: Timestep is 1.15092830882353
1148: Timestep is 1.15092830882353
98: Timestep is 1.15092830882353
331: Timestep is 1.15092830882353
1418: Timestep is 1.15092830882353
1962: Timestep is 1.15092830882353
876: Timestep is 1.15092830882353
99: Timestep is 1.15092830882353
332: Timestep is 1.15092830882353
1692: Timestep is 1.15092830882353
1419: Timestep is 1.15092830882353
1963: Timestep is 1.15092830882353
877: Timestep is 1.15092830882353
1420: Timestep is 1.15092830882353
1964: Timestep is 1.15092830882353
878: Timestep is 1.15092830882353
1149: Timestep is 1.15092830882353
1693: Timestep is 1.15092830882353
1965: Timestep is 1.15092830882353
879: Timestep is 1.15092830882353
1966: Timestep is 1.15092830882353
880: Timestep is 1.15092830882353
1967: Timestep is 1.15092830882353
881: Timestep is 1.15092830882353
1150: Timestep is 1.15092830882353
1968: Timestep is 1.15092830882353
1694: Timestep is 1.15092830882353
606: Timestep is 1.15092830882353
1151: Timestep is 1.15092830882353
1695: Timestep is 1.15092830882353
607: Timestep is 1.15092830882353
333: Timestep is 1.15092830882353
1421: Timestep is 1.15092830882353
1152: Timestep is 1.15092830882353
100: Timestep is 1.15092830882353
1696: Timestep is 1.15092830882353
608: Timestep is 1.15092830882353
1422: Timestep is 1.15092830882353
1153: Timestep is 1.15092830882353
334: Timestep is 1.15092830882353
101: Timestep is 1.15092830882353
1698: Timestep is 1.15092830882353
609: Timestep is 1.15092830882353
1423: Timestep is 1.15092830882353
335: Timestep is 1.15092830882353
1154: Timestep is 1.15092830882353
1699: Timestep is 1.15092830882353
610: Timestep is 1.15092830882353
1424: Timestep is 1.15092830882353
1969: Timestep is 1.15092830882353
882: Timestep is 1.15092830882353
336: Timestep is 1.15092830882353
611: Timestep is 1.15092830882353
1425: Timestep is 1.15092830882353
1155: Timestep is 1.15092830882353
337: Timestep is 1.15092830882353
612: Timestep is 1.15092830882353
1426: Timestep is 1.15092830882353
1970: Timestep is 1.15092830882353
883: Timestep is 1.15092830882353
338: Timestep is 1.15092830882353
884: Timestep is 1.15092830882353
1971: Timestep is 1.15092830882353
885: Timestep is 1.15092830882353
886: Timestep is 1.15092830882353
1972: Timestep is 1.15092830882353
887: Timestep is 1.15092830882353
102: Timestep is 1.15092830882353
339: Timestep is 1.15092830882353
1700: Timestep is 1.15092830882353
1427: Timestep is 1.15092830882353
1973: Timestep is 1.15092830882353
1156: Timestep is 1.15092830882353
103: Timestep is 1.15092830882353
1701: Timestep is 1.15092830882353
1428: Timestep is 1.15092830882353
888: Timestep is 1.15092830882353
104: Timestep is 1.15092830882353
340: Timestep is 1.15092830882353
1702: Timestep is 1.15092830882353
613: Timestep is 1.15092830882353
1974: Timestep is 1.15092830882353
1157: Timestep is 1.15092830882353
105: Timestep is 1.15092830882353
1703: Timestep is 1.15092830882353
1158: Timestep is 1.15092830882353
106: Timestep is 1.15092830882353
1704: Timestep is 1.15092830882353
1429: Timestep is 1.15092830882353
1159: Timestep is 1.15092830882353
107: Timestep is 1.15092830882353
341: Timestep is 1.15092830882353
1705: Timestep is 1.15092830882353
614: Timestep is 1.15092830882353
1160: Timestep is 1.15092830882353
342: Timestep is 1.15092830882353
1430: Timestep is 1.15092830882353
1975: Timestep is 1.15092830882353
889: Timestep is 1.15092830882353
343: Timestep is 1.15092830882353
1706: Timestep is 1.15092830882353
615: Timestep is 1.15092830882353
1431: Timestep is 1.15092830882353
1976: Timestep is 1.15092830882353
344: Timestep is 1.15092830882353
616: Timestep is 1.15092830882353
1432: Timestep is 1.15092830882353
1977: Timestep is 1.15092830882353
890: Timestep is 1.15092830882353
1161: Timestep is 1.15092830882353
345: Timestep is 1.15092830882353
617: Timestep is 1.15092830882353
1433: Timestep is 1.15092830882353
1978: Timestep is 1.15092830882353
891: Timestep is 1.15092830882353
618: Timestep is 1.15092830882353
892: Timestep is 1.15092830882353
893: Timestep is 1.15092830882353
1979: Timestep is 1.15092830882353
1162: Timestep is 1.15092830882353
108: Timestep is 1.15092830882353
894: Timestep is 1.15092830882353
109: Timestep is 1.15092830882353
1707: Timestep is 1.15092830882353
1434: Timestep is 1.15092830882353
1980: Timestep is 1.15092830882353
895: Timestep is 1.15092830882353
1163: Timestep is 1.15092830882353
110: Timestep is 1.15092830882353
346: Timestep is 1.15092830882353
1708: Timestep is 1.15092830882353
619: Timestep is 1.15092830882353
1981: Timestep is 1.15092830882353
111: Timestep is 1.15092830882353
1709: Timestep is 1.15092830882353
1435: Timestep is 1.15092830882353
1164: Timestep is 1.15092830882353
112: Timestep is 1.15092830882353
347: Timestep is 1.15092830882353
1710: Timestep is 1.15092830882353
620: Timestep is 1.15092830882353
1165: Timestep is 1.15092830882353
113: Timestep is 1.15092830882353
1711: Timestep is 1.15092830882353
1166: Timestep is 1.15092830882353
348: Timestep is 1.15092830882353
621: Timestep is 1.15092830882353
1436: Timestep is 1.15092830882353
1982: Timestep is 1.15092830882353
896: Timestep is 1.15092830882353
1167: Timestep is 1.15092830882353
349: Timestep is 1.15092830882353
1712: Timestep is 1.15092830882353
622: Timestep is 1.15092830882353
1437: Timestep is 1.15092830882353
1983: Timestep is 1.15092830882353
350: Timestep is 1.15092830882353
623: Timestep is 1.15092830882353
1438: Timestep is 1.15092830882353
1984: Timestep is 1.15092830882353
897: Timestep is 1.15092830882353
351: Timestep is 1.15092830882353
624: Timestep is 1.15092830882353
1439: Timestep is 1.15092830882353
898: Timestep is 1.15092830882353
625: Timestep is 1.15092830882353
1985: Timestep is 1.15092830882353
1168: Timestep is 1.15092830882353
114: Timestep is 1.15092830882353
899: Timestep is 1.15092830882353
115: Timestep is 1.15092830882353
352: Timestep is 1.15092830882353
1713: Timestep is 1.15092830882353
1440: Timestep is 1.15092830882353
1986: Timestep is 1.15092830882353
900: Timestep is 1.15092830882353
1169: Timestep is 1.15092830882353
116: Timestep is 1.15092830882353
1714: Timestep is 1.15092830882353
1441: Timestep is 1.15092830882353
1987: Timestep is 1.15092830882353
901: Timestep is 1.15092830882353
117: Timestep is 1.15092830882353
353: Timestep is 1.15092830882353
1715: Timestep is 1.15092830882353
626: Timestep is 1.15092830882353
1988: Timestep is 1.15092830882353
1170: Timestep is 1.15092830882353
118: Timestep is 1.15092830882353
1716: Timestep is 1.15092830882353
1171: Timestep is 1.15092830882353
119: Timestep is 1.15092830882353
1717: Timestep is 1.15092830882353
1442: Timestep is 1.15092830882353
1172: Timestep is 1.15092830882353
120: Timestep is 1.15092830882353
354: Timestep is 1.15092830882353
1718: Timestep is 1.15092830882353
628: Timestep is 1.15092830882353
1173: Timestep is 1.15092830882353
355: Timestep is 1.15092830882353
1719: Timestep is 1.15092830882353
1443: Timestep is 1.15092830882353
902: Timestep is 1.15092830882353
356: Timestep is 1.15092830882353
629: Timestep is 1.15092830882353
1989: Timestep is 1.15092830882353
357: Timestep is 1.15092830882353
630: Timestep is 1.15092830882353
1444: Timestep is 1.15092830882353
903: Timestep is 1.15092830882353
358: Timestep is 1.15092830882353
631: Timestep is 1.15092830882353
1445: Timestep is 1.15092830882353
632: Timestep is 1.15092830882353
1446: Timestep is 1.15092830882353
904: Timestep is 1.15092830882353
633: Timestep is 1.15092830882353
1990: Timestep is 1.15092830882353
905: Timestep is 1.15092830882353
1174: Timestep is 1.15092830882353
121: Timestep is 1.15092830882353
1720: Timestep is 1.15092830882353
1991: Timestep is 1.15092830882353
906: Timestep is 1.15092830882353
122: Timestep is 1.15092830882353
1721: Timestep is 1.15092830882353
1992: Timestep is 1.15092830882353
1175: Timestep is 1.15092830882353
123: Timestep is 1.15092830882353
1722: Timestep is 1.15092830882353
1993: Timestep is 1.15092830882353
907: Timestep is 1.15092830882353
1176: Timestep is 1.15092830882353
124: Timestep is 1.15092830882353
1723: Timestep is 1.15092830882353
1994: Timestep is 1.15092830882353
908: Timestep is 1.15092830882353
125: Timestep is 1.15092830882353
1447: Timestep is 1.15092830882353
359: Timestep is 1.15092830882353
1724: Timestep is 1.15092830882353
1177: Timestep is 1.15092830882353
126: Timestep is 1.15092830882353
360: Timestep is 1.15092830882353
634: Timestep is 1.15092830882353
1448: Timestep is 1.15092830882353
1995: Timestep is 1.15092830882353
909: Timestep is 1.15092830882353
127: Timestep is 1.15092830882353
361: Timestep is 1.15092830882353
1725: Timestep is 1.15092830882353
635: Timestep is 1.15092830882353
1449: Timestep is 1.15092830882353
1178: Timestep is 1.15092830882353
128: Timestep is 1.15092830882353
362: Timestep is 1.15092830882353
1726: Timestep is 1.15092830882353
637: Timestep is 1.15092830882353
1996: Timestep is 1.15092830882353
910: Timestep is 1.15092830882353
1179: Timestep is 1.15092830882353
129: Timestep is 1.15092830882353
363: Timestep is 1.15092830882353
638: Timestep is 1.15092830882353
1450: Timestep is 1.15092830882353
1180: Timestep is 1.15092830882353
130: Timestep is 1.15092830882353
364: Timestep is 1.15092830882353
639: Timestep is 1.15092830882353
911: Timestep is 1.15092830882353
1181: Timestep is 1.15092830882353
131: Timestep is 1.15092830882353
640: Timestep is 1.15092830882353
1451: Timestep is 1.15092830882353
1997: Timestep is 1.15092830882353
1182: Timestep is 1.15092830882353
1452: Timestep is 1.15092830882353
1998: Timestep is 1.15092830882353
912: Timestep is 1.15092830882353
1183: Timestep is 1.15092830882353
1453: Timestep is 1.15092830882353
1999: Timestep is 1.15092830882353
913: Timestep is 1.15092830882353
1727: Timestep is 1.15092830882353
914: Timestep is 1.15092830882353
1454: Timestep is 1.15092830882353
2000: Timestep is 1.15092830882353
915: Timestep is 1.15092830882353
1728: Timestep is 1.15092830882353
1455: Timestep is 1.15092830882353
1729: Timestep is 1.15092830882353
1456: Timestep is 1.15092830882353
1730: Timestep is 1.15092830882353
365: Timestep is 1.15092830882353
1731: Timestep is 1.15092830882353
641: Timestep is 1.15092830882353
1184: Timestep is 1.15092830882353
132: Timestep is 1.15092830882353
366: Timestep is 1.15092830882353
642: Timestep is 1.15092830882353
133: Timestep is 1.15092830882353
367: Timestep is 1.15092830882353
1732: Timestep is 1.15092830882353
1185: Timestep is 1.15092830882353
1733: Timestep is 1.15092830882353
643: Timestep is 1.15092830882353
134: Timestep is 1.15092830882353
368: Timestep is 1.15092830882353
1186: Timestep is 1.15092830882353
644: Timestep is 1.15092830882353
369: Timestep is 1.15092830882353
1187: Timestep is 1.15092830882353
135: Timestep is 1.15092830882353
136: Timestep is 1.15092830882353
370: Timestep is 1.15092830882353
645: Timestep is 1.15092830882353
2001: Timestep is 1.15092830882353
916: Timestep is 1.15092830882353
1188: Timestep is 1.15092830882353
646: Timestep is 1.15092830882353
137: Timestep is 1.15092830882353
371: Timestep is 1.15092830882353
647: Timestep is 1.15092830882353
1457: Timestep is 1.15092830882353
2002: Timestep is 1.15092830882353
917: Timestep is 1.15092830882353
1189: Timestep is 1.15092830882353
1458: Timestep is 1.15092830882353
2003: Timestep is 1.15092830882353
918: Timestep is 1.15092830882353
2004: Timestep is 1.15092830882353
919: Timestep is 1.15092830882353
1459: Timestep is 1.15092830882353
2005: Timestep is 1.15092830882353
920: Timestep is 1.15092830882353
1460: Timestep is 1.15092830882353
2006: Timestep is 1.15092830882353
921: Timestep is 1.15092830882353
1734: Timestep is 1.15092830882353
1735: Timestep is 1.15092830882353
1461: Timestep is 1.15092830882353
2007: Timestep is 1.15092830882353
1462: Timestep is 1.15092830882353
1736: Timestep is 1.15092830882353
372: Timestep is 1.15092830882353
1737: Timestep is 1.15092830882353
1190: Timestep is 1.15092830882353
138: Timestep is 1.15092830882353
1738: Timestep is 1.15092830882353
648: Timestep is 1.15092830882353
373: Timestep is 1.15092830882353
1191: Timestep is 1.15092830882353
139: Timestep is 1.15092830882353
1739: Timestep is 1.15092830882353
649: Timestep is 1.15092830882353
140: Timestep is 1.15092830882353
374: Timestep is 1.15092830882353
1740: Timestep is 1.15092830882353
650: Timestep is 1.15092830882353
1463: Timestep is 1.15092830882353
2008: Timestep is 1.15092830882353
922: Timestep is 1.15092830882353
1192: Timestep is 1.15092830882353
141: Timestep is 1.15092830882353
375: Timestep is 1.15092830882353
651: Timestep is 1.15092830882353
1464: Timestep is 1.15092830882353
2009: Timestep is 1.15092830882353
923: Timestep is 1.15092830882353
1193: Timestep is 1.15092830882353
143: Timestep is 1.15092830882353
376: Timestep is 1.15092830882353
652: Timestep is 1.15092830882353
1465: Timestep is 1.15092830882353
