     Z,SCF,CCSD
   1.885,   -142.3499655,   -143.3279775
   1.835,   -142.3452592,   -143.3288890
   1.785,   -142.3380211,   -143.3282409
   1.735,   -142.3277455,   -143.3254888
   1.685,   -142.3138655,   -143.3198763
   1.635,   -142.2957547,   -143.3104214
   1.585,   -142.2727242,   -143.2958851
   1.535,   -142.2440242,   -143.2747589
   1.485,   -142.2089053,   -143.2451904
