                                                  

     Z,SCF,CCSD
   1.885,   -142.9659333,   -143.9794135
   1.835,   -142.9616201,   -143.9806492
   1.785,   -142.9548428,   -143.9803990
   1.735,   -142.9451079,   -143.9781387
   1.685,   -142.9318636,   -143.9731374
   1.635,   -142.9145022,   -143.9644317
   1.585,   -142.8923600,   -143.9508103
   1.535,   -142.8647220,   -143.9307967
   1.485,   -142.8308892,   -143.9025857
                                                  
