     Z,SCF,CCSD
   1.5,   -119.3512267,   -120.2921050
   1.6,   -119.3913214,   -120.3402660
   1.7,   -119.3985531,   -120.3560635
   1.8,   -119.3869347,   -120.3532540
   1.9,   -119.3655534,   -120.3406922
