0: output to I.dmc.o
282: Timestep is 1.20352941176471
1907: Timestep is 1.20352941176471
547: Timestep is 1.20352941176471
1370: Timestep is 1.20352941176471
820: Timestep is 1.20352941176471
283: Timestep is 1.20352941176471
1909: Timestep is 1.20352941176471
548: Timestep is 1.20352941176471
1371: Timestep is 1.20352941176471
821: Timestep is 1.20352941176471
284: Timestep is 1.20352941176471
1911: Timestep is 1.20352941176471
549: Timestep is 1.20352941176471
1372: Timestep is 1.20352941176471
822: Timestep is 1.20352941176471
1912: Timestep is 1.20352941176471
550: Timestep is 1.20352941176471
823: Timestep is 1.20352941176471
1913: Timestep is 1.20352941176471
551: Timestep is 1.20352941176471
824: Timestep is 1.20352941176471
1914: Timestep is 1.20352941176471
552: Timestep is 1.20352941176471
38: Timestep is 1.20352941176471
825: Timestep is 1.20352941176471
1915: Timestep is 1.20352941176471
553: Timestep is 1.20352941176471
826: Timestep is 1.20352941176471
554: Timestep is 1.20352941176471
827: Timestep is 1.20352941176471
555: Timestep is 1.20352941176471
828: Timestep is 1.20352941176471
43: Timestep is 1.20352941176471
1916: Timestep is 1.20352941176471
1917: Timestep is 1.20352941176471
556: Timestep is 1.20352941176471
1373: Timestep is 1.20352941176471
1100: Timestep is 1.20352941176471
1918: Timestep is 1.20352941176471
1647: Timestep is 1.20352941176471
557: Timestep is 1.20352941176471
1374: Timestep is 1.20352941176471
1101: Timestep is 1.20352941176471
1648: Timestep is 1.20352941176471
1919: Timestep is 1.20352941176471
285: Timestep is 1.20352941176471
829: Timestep is 1.20352941176471
1102: Timestep is 1.20352941176471
558: Timestep is 1.20352941176471
1375: Timestep is 1.20352941176471
1649: Timestep is 1.20352941176471
1920: Timestep is 1.20352941176471
286: Timestep is 1.20352941176471
830: Timestep is 1.20352941176471
559: Timestep is 1.20352941176471
1376: Timestep is 1.20352941176471
1103: Timestep is 1.20352941176471
1921: Timestep is 1.20352941176471
1650: Timestep is 1.20352941176471
287: Timestep is 1.20352941176471
831: Timestep is 1.20352941176471
560: Timestep is 1.20352941176471
1104: Timestep is 1.20352941176471
1651: Timestep is 1.20352941176471
288: Timestep is 1.20352941176471
1922: Timestep is 1.20352941176471
1377: Timestep is 1.20352941176471
832: Timestep is 1.20352941176471
561: Timestep is 1.20352941176471
1378: Timestep is 1.20352941176471
1105: Timestep is 1.20352941176471
1652: Timestep is 1.20352941176471
1923: Timestep is 1.20352941176471
44: Timestep is 1.20352941176471
833: Timestep is 1.20352941176471
290: Timestep is 1.20352941176471
562: Timestep is 1.20352941176471
1379: Timestep is 1.20352941176471
1106: Timestep is 1.20352941176471
1653: Timestep is 1.20352941176471
291: Timestep is 1.20352941176471
834: Timestep is 1.20352941176471
563: Timestep is 1.20352941176471
292: Timestep is 1.20352941176471
835: Timestep is 1.20352941176471
45: Timestep is 1.20352941176471
293: Timestep is 1.20352941176471
46: Timestep is 1.20352941176471
51: Timestep is 1.20352941176471
53: Timestep is 1.20352941176471
1924: Timestep is 1.20352941176471
54: Timestep is 1.20352941176471
1654: Timestep is 1.20352941176471
1107: Timestep is 1.20352941176471
1925: Timestep is 1.20352941176471
564: Timestep is 1.20352941176471
55: Timestep is 1.20352941176471
1655: Timestep is 1.20352941176471
1108: Timestep is 1.20352941176471
1926: Timestep is 1.20352941176471
1380: Timestep is 1.20352941176471
1656: Timestep is 1.20352941176471
836: Timestep is 1.20352941176471
565: Timestep is 1.20352941176471
1109: Timestep is 1.20352941176471
294: Timestep is 1.20352941176471
1927: Timestep is 1.20352941176471
1381: Timestep is 1.20352941176471
837: Timestep is 1.20352941176471
566: Timestep is 1.20352941176471
1110: Timestep is 1.20352941176471
1657: Timestep is 1.20352941176471
1928: Timestep is 1.20352941176471
1382: Timestep is 1.20352941176471
295: Timestep is 1.20352941176471
838: Timestep is 1.20352941176471
567: Timestep is 1.20352941176471
1111: Timestep is 1.20352941176471
1659: Timestep is 1.20352941176471
1929: Timestep is 1.20352941176471
1383: Timestep is 1.20352941176471
296: Timestep is 1.20352941176471
839: Timestep is 1.20352941176471
568: Timestep is 1.20352941176471
1112: Timestep is 1.20352941176471
1660: Timestep is 1.20352941176471
1930: Timestep is 1.20352941176471
297: Timestep is 1.20352941176471
1384: Timestep is 1.20352941176471
840: Timestep is 1.20352941176471
569: Timestep is 1.20352941176471
1113: Timestep is 1.20352941176471
1661: Timestep is 1.20352941176471
298: Timestep is 1.20352941176471
1385: Timestep is 1.20352941176471
570: Timestep is 1.20352941176471
841: Timestep is 1.20352941176471
