                                                  

     Z,SCF,CCSD
   0.0,     0.00000000,     0.00000000
   0.0,     0.00000000,     0.00000000
   0.0,     0.00000000,     0.00000000
   0.0,     0.00000000,     0.00000000
   1.9,   -20.56114712,   -20.95669520
                                                  
