z,bind
1.2,-0.050668429999986775
1.3,-0.09174242999996729
1.4,-0.11133092999999328
1.5,-0.11759113000000732
1.6,-0.1156932299999901
1.7,-0.10896412999998895
1.8,-0.09956942999998752
1.9,-0.08891442999997345
2.0,-0.07791202999997815
