z,bind
1.5,0.034894059999977856
1.6,-0.02956914000002797
1.7,-0.061368540000010796
1.8,-0.07400424000001493
1.9,-0.07571934000002756
2.0,-0.07140584000003258
2.1,-0.06393614000003112
2.2,-0.05503284000001685
