z,bind
1.3,0.025619670000000094
1.4,-0.02746896000000032
1.5,-0.05954902000000051
1.6,-0.07738459000000042
1.7,-0.08563366000000017
1.8,-0.08749206999999981
1.9,-0.08515238000000036
2.0,-0.08012776999999993
2.1,-0.07347108000000013
2.2,-0.06592363000000045
