Z,SCF,CCSD,A_SCF,A_CCSD,B_SCF,B_CCSD
1.985,-142.2306789,-143.2080205,-126.5122043,-127.2680014,-15.68811773,-15.86703857
1.935,-142.2298127,-143.2109961
1.885,-142.2272544,-143.2131104
1.835,-142.2226239,-143.2140706
1.785,-142.2154816,-143.2134783
1.735,-142.2053263,-143.2107892
1.685,-142.1915954,-143.2052473
1.635,-142.1736644,-143.1958712
1.585,-142.1508406,-143.1814237
1.535,-142.1223630,-143.1603995
1.485,-142.0874578,-143.1309403
