                                                  

     Z,SCF,CCSD
   0.0,     0.00000000,     0.00000000
   0.0,     0.00000000,     0.00000000
   0.0,     0.00000000,     0.00000000
   0.0,     0.00000000,     0.00000000
   0.0,     0.00000000,     0.00000000
   0.0,     0.00000000,     0.00000000
   1.8,   -66.91636247,   -67.38023232
                                                  
